atr_bpn_id,NIK,asset_type,certificate_type,certificate_number,provinsi,kota,kecamatan,kelurahan,land_area_m2,building_area_m2,nilai_tanah_per_m2,nilai_bangunan_per_m2,nilai_tanah_total,nilai_bangunan_total,total_collateral_value,ownership_match
ATR002285,3671011102852285,Ruko,HGB,52107/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,206.1,184.5,15600000,5110000,3215160000,942795000,4157955000,Ya
ATR002286,3674014610002286,Ruko,HGB,69622/Bojong Jaya,Banten,Tangerang,Karawaci,Bojong Jaya,297.1,268.9,7720000,4059999,2293612000,1091734000,3385346000,Ya
ATR002287,3173016207792287,Rumah,SHM,49416/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,238.2,162.7,10640000,3840000,2534448000,624768000,3159216000,Ya
ATR002288,3275015809022288,Gudang,SHM,18392/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,232.3,295.7,12270000,4470000,2850321000,1321779000,4172100000,Ya
ATR002289,3175016411722289,Rumah,SHM,31725/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,221.6,262.3,15860000,4660000,3514576000,1222318000,4736894000,Ya
ATR002290,3276016511922290,Gudang,SHM,35794/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,103.8,122.9,18470000,5030000,1917186000,618187000,2535373000,Ya
ATR002291,3671016806002291,Ruko,SHM,35801/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,78.2,70.4,11550000,4150000,903210000,292160000,1195370000,Ya
ATR002292,3171011801762292,Gudang,HGB,33147/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,155.4,146.9,12750000,3560000,1981350000,522964000,2504314000,Ya
ATR002293,3271012107692293,Tanah,SHM,60434/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,266.1,0.0,20430000,4280000,5436423000,0,5436423000,Ya
ATR002294,3174010511752294,Rumah,SHM,86140/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,232.2,132.0,45630000,5170000,10595286000,682440000,11277726000,Ya
ATR002295,3173011610962295,Gudang,SHM,22569/Kelapa Gading Barat,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,238.5,189.6,21740000,5390000,5184990000,1021944000,6206934000,Ya
ATR002296,3175011704802296,Rumah,SHM,50828/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,155.5,191.0,15060000,4139999,2341830000,790740000,3132570000,Ya
ATR002297,3671012510862297,Gudang,SHM,87366/Pluit,DKI Jakarta,Jakarta Utara,Pluit,Pluit,94.1,117.2,25980000,4630000,2444718000,542636000,2987354000,Ya
ATR002298,3172016412962298,Rumah,HGB,60838/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,264.1,240.6,42330000,5200000,11179353000,1251120000,12430473000,Ya
ATR002299,3172014505932299,Ruko,SHM,85403/Mekarjaya,Jawa Barat,Depok,Sukmajaya,Mekarjaya,338.5,190.9,9410000,3160000,3185285000,603244000,3788529000,Ya
ATR002300,3671011402972300,Gudang,HGB,14535/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,182.7,180.8,19710000,4350000,3601017000,786480000,4387497000,Ya
ATR002301,3174014802792301,Rumah,SHM,90426/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,103.5,77.6,16070000,4310000,1663245000,334456000,1997701000,Ya
ATR002302,3671012801662302,Tanah,HGB,46481/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,283.1,0.0,12390000,3890000,3507609000,0,3507609000,Ya
ATR002303,3671011310862303,Rumah,SHM,54827/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,200.9,235.8,50550000,5540000,10155495000,1306332000,11461827000,Ya
ATR002304,3173012010872304,Ruko,SHM,37161/Bojong Jaya,Banten,Tangerang,Karawaci,Bojong Jaya,128.8,156.1,9970000,3140000,1284136000,490154000,1774290000,Ya
ATR002305,3175016702932305,Rumah,HGB,91807/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,228.4,225.5,11190000,4260000,2555796000,960630000,3516426000,Ya
ATR002306,3173011001722306,Ruko,SHM,54609/Duren Tiga,DKI Jakarta,Jakarta Selatan,Pancoran,Duren Tiga,170.4,88.7,32250000,5030000,5495400000,446161000,5941561000,Ya
ATR002307,3271015810652307,Ruko,HGB,54600/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,202.9,195.1,24460000,5550000,4962934000,1082805000,6045739000,Ya
ATR002308,3271016809772308,Rumah,HGB,17758/Bojong Jaya,Banten,Tangerang,Karawaci,Bojong Jaya,131.0,146.7,8820000,3270000,1155420000,479709000,1635129000,Ya
ATR002309,3671016802852309,Ruko,SHM,55267/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,127.4,66.3,10270000,4150000,1308398000,275145000,1583543000,Ya
ATR002310,3271017010012310,Tanah,SHM,99247/Paledang,Jawa Barat,Bogor,Bogor Tengah,Paledang,165.8,0.0,6620000,3240000,1097596000,0,1097596000,Ya
ATR002311,3174011601712311,Tanah,HGB,10587/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,79.8,0.0,13540000,3670000,1080492000,0,1080492000,Tidak
ATR002312,3171015706692312,Rumah,SHM,83079/Bojong Jaya,Banten,Tangerang,Karawaci,Bojong Jaya,118.3,132.2,8250000,3150000,975975000,416430000,1392405000,Ya
ATR002313,3671016607652313,Ruko,HGB,75923/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,352.0,289.6,10610000,3870000,3734720000,1120752000,4855472000,Ya
ATR002314,3175014904782314,Rumah,HGB,47372/Kelapa Gading Barat,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,167.1,153.6,24890000,4970000,4159119000,763392000,4922511000,Ya
ATR002315,3671016301712315,Ruko,HGB,32044/Mekarjaya,Jawa Barat,Depok,Sukmajaya,Mekarjaya,116.4,72.1,8700000,3770000,1012680000,271817000,1284497000,Ya
ATR002316,3174010605662316,Rumah,SHM,58068/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,192.8,242.4,50820000,6830000,9798096000,1655592000,11453688000,Ya
ATR002317,3275015908842317,Ruko,SHM,82875/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,212.4,265.5,8570000,3550000,1820268000,942525000,2762793000,Ya
ATR002318,3671011301722318,Ruko,SHM,70040/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,295.5,287.7,8910000,3450000,2632905000,992565000,3625470000,Ya
ATR002319,3171011511772319,Ruko,HGB,27063/Tebet Timur,DKI Jakarta,Jakarta Selatan,Tebet,Tebet Timur,132.7,70.4,24160000,6110000,3206032000,430144000,3636176000,Ya
ATR002320,3671012101022320,Ruko,HGB,92038/Bintara,Jawa Barat,Bekasi,Bekasi Barat,Bintara,284.6,282.2,9940000,3780000,2828924000,1066716000,3895640000,Ya
ATR002321,3671015402032321,Ruko,SHM,58228/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,182.2,226.2,58280000,6030000,10618616000,1363986000,11982602000,Ya
ATR002322,3275016308792322,Ruko,SHM,95635/Bintara,Jawa Barat,Bekasi,Bekasi Barat,Bintara,241.2,147.2,9250000,3590000,2231100000,528448000,2759548000,Ya
ATR002323,3276010604762323,Gudang,SHM,65419/Kelapa Gading Barat,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,382.5,387.5,27830000,5470000,10644975000,2119625000,12764600000,Ya
ATR002324,3174016811882324,Rumah,SHM,94851/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,234.3,243.8,11380000,3520000,2666334000,858176000,3524510000,Ya
ATR002325,3174017010762325,Ruko,SHM,51035/Poris Plawad,Banten,Tangerang,Cipondoh,Poris Plawad,374.2,387.8,8470000,3300000,3169474000,1279740000,4449214000,Tidak
ATR002326,3671015808782326,Rumah,HGB,14640/Poris Plawad,Banten,Tangerang,Cipondoh,Poris Plawad,298.9,159.5,8420000,3380000,2516738000,539110000,3055848000,Ya
ATR002327,3171016411982327,Tanah,HGB,32351/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,252.6,0.0,19690000,4950000,4973694000,0,4973694000,Ya
ATR002328,3171011502792328,Ruko,HGB,36031/Kelapa Gading Barat,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,65.3,46.9,21270000,5070000,1388931000,237783000,1626714000,Ya
ATR002329,3671015807002329,Tanah,HGB,45475/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,331.6,0.0,45340000,6200000,15034744000,0,15034744000,Ya
ATR002330,3271012303992330,Tanah,HGB,93089/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,374.2,0.0,23820000,5110000,8913444000,0,8913444000,Ya
ATR002331,3271016403662331,Rumah,SHM,49108/Duren Tiga,DKI Jakarta,Jakarta Selatan,Pancoran,Duren Tiga,374.3,400.5,28820000,5850000,10787326000,2342925000,13130251000,Ya
ATR002332,3671012108822332,Ruko,SHM,72712/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,191.4,157.9,40500000,5140000,7751700000,811606000,8563306000,Ya
ATR002333,3674012309802333,Rumah,HGB,34912/Duren Tiga,DKI Jakarta,Jakarta Selatan,Pancoran,Duren Tiga,282.6,322.7,34390000,5250000,9718614000,1694175000,11412789000,Ya
ATR002334,3671012111932334,Tanah,SHM,53928/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,378.6,0.0,49510000,6920000,18744486000,0,18744486000,Ya
ATR002335,3174014808772335,Rumah,SHM,91146/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,90.3,107.4,10940000,3270000,987882000,351198000,1339080000,Ya
ATR002336,3275016102942336,Tanah,SHM,34423/Bintara,Jawa Barat,Bekasi,Bekasi Barat,Bintara,76.7,0.0,8550000,3810000,655785000,0,655785000,Ya
ATR002337,3173015901792337,Gudang,SHM,62671/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,151.0,185.6,17290000,3890000,2610790000,721984000,3332774000,Ya
ATR002338,3671013004022338,Ruko,HGB,67413/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,240.6,198.9,14910000,3740000,3587346000,743886000,4331232000,Ya
ATR002339,3674017101852339,Rumah,HGB,67451/Bojong Jaya,Banten,Tangerang,Karawaci,Bojong Jaya,398.7,304.5,8680000,3730000,3460716000,1135785000,4596501000,Ya
ATR002340,3172016011692340,Rumah,SHM,76356/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,193.3,236.6,8140000,3550000,1573462000,839930000,2413392000,Ya
ATR002341,3671014504822341,Ruko,SHM,14851/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,384.0,436.1,8620000,3610000,3310080000,1574321000,4884401000,Ya
ATR002342,3276016306902342,Gudang,SHM,70319/Mekarjaya,Jawa Barat,Depok,Sukmajaya,Mekarjaya,166.9,176.9,9330000,3850000,1557177000,681065000,2238242000,Tidak
ATR002343,3671011012022343,Tanah,SHM,19068/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,152.7,0.0,13350000,4320000,2038545000,0,2038545000,Ya
ATR002344,3171010804772344,Tanah,HGB,48010/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,309.6,0.0,39660000,6520000,12278736000,0,12278736000,Ya
ATR002345,3671014606862345,Ruko,HGB,61344/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,159.4,163.3,12510000,3650000,1994094000,596045000,2590139000,Ya
ATR002346,3276012308812346,Gudang,SHM,24741/Kelapa Gading Barat,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,207.4,198.2,27820000,5870000,5769868000,1163434000,6933302000,Ya
ATR002347,3171015911912347,Rumah,SHM,13344/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,316.3,269.3,12890000,3650000,4077107000,982945000,5060052000,Ya
ATR002348,3671014910792348,Rumah,SHM,17162/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,275.6,141.8,17070000,4620000,4704492000,655116000,5359608000,Ya
ATR002349,3671012409682349,Rumah,SHM,19356/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,212.3,250.7,48720000,5620000,10343256000,1408934000,11752190000,Ya
ATR002350,3671014204712350,Gudang,SHM,14032/Kelapa Gading Barat,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,290.8,276.4,22470000,4900000,6534276000,1354360000,7888636000,Ya
ATR002351,3671015304992351,Ruko,SHM,12133/Kelapa Gading Barat,DKI Jakarta,Jakarta Utara,Kelapa Gading,Kelapa Gading Barat,294.0,378.9,27000000,5890000,7938000000,2231721000,10169721000,Ya
ATR002352,3276010603932352,Rumah,HGB,21219/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,322.3,166.4,10510000,3760000,3387373000,625664000,4013037000,Ya
ATR002353,3671010804712353,Tanah,HGB,15256/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,353.2,0.0,44250000,5140000,15629100000,0,15629100000,Ya
ATR002354,3671014103022354,Ruko,SHM,19835/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,185.1,154.1,17590000,3960000,3255909000,610236000,3866145000,Tidak
ATR002355,3175012501932355,Ruko,HGB,11223/Tebet Timur,DKI Jakarta,Jakarta Selatan,Tebet,Tebet Timur,121.1,124.8,29450000,5090000,3566395000,635232000,4201627000,Ya
ATR002356,3671011807942356,Tanah,HGB,82041/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,343.8,0.0,12940000,3790000,4448772000,0,4448772000,Ya
ATR002357,3173016802912357,Tanah,HGB,12021/Pluit,DKI Jakarta,Jakarta Utara,Pluit,Pluit,81.0,0.0,24640000,5280000,1995840000,0,1995840000,Ya
ATR002358,3671014502992358,Rumah,HGB,94866/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,346.7,372.5,11330000,4019999,3928111000,1497450000,5425561000,Tidak
ATR002359,3174011102842359,Rumah,HGB,78470/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,248.5,243.6,62870000,6780000,15623195000,1651608000,17274803000,Ya
ATR002360,3671014108992360,Rumah,SHM,53533/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,306.1,374.8,23950000,5130000,7331095000,1922724000,9253819000,Ya
ATR002361,3671015709652361,Tanah,HGB,25786/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,396.7,0.0,7020000,3780000,2784834000,0,2784834000,Ya
ATR002362,3171015507732362,Ruko,HGB,72145/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,277.6,273.7,14340000,3830000,3980784000,1048271000,5029055000,Ya
ATR002363,3671014501862363,Ruko,SHM,54926/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,103.6,73.8,49530000,5690000,5131308000,419922000,5551230000,Ya
ATR002364,3671014706762364,Rumah,SHM,23725/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,380.0,259.1,21270000,5160000,8082600000,1336956000,9419556000,Ya
ATR002365,3671016908712365,Tanah,SHM,66941/Pluit,DKI Jakarta,Jakarta Utara,Pluit,Pluit,366.6,0.0,30370000,5740000,11133642000,0,11133642000,Ya
ATR002366,3174011205892366,Ruko,HGB,22611/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,68.4,55.2,16059999,4780000,1098504000,263856000,1362360000,Ya
ATR002367,3171010911002367,Tanah,HGB,90784/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,75.0,0.0,17620000,3880000,1321500000,0,1321500000,Ya
ATR002368,3271010906892368,Rumah,SHM,61496/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,287.1,242.2,11790000,3480000,3384909000,842856000,4227765000,Ya
ATR002369,3172013001862369,Ruko,HGB,52679/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,320.0,394.3,53570000,6350000,17142400000,2503805000,19646205000,Ya
ATR002370,3275011701722370,Ruko,HGB,34480/Tebet Timur,DKI Jakarta,Jakarta Selatan,Tebet,Tebet Timur,380.5,271.5,27500000,5990000,10463750000,1626285000,12090035000,Ya
ATR002371,3671010611962371,Rumah,SHM,14722/Pluit,DKI Jakarta,Jakarta Utara,Pluit,Pluit,97.6,97.8,24460000,5320000,2387296000,520296000,2907592000,Ya
ATR002372,3171011606792372,Tanah,SHM,34496/Paledang,Jawa Barat,Bogor,Bogor Tengah,Paledang,357.9,0.0,6920000,3180000,2476668000,0,2476668000,Ya
ATR002373,3276014610902373,Tanah,SHM,52193/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,357.2,0.0,36050000,5870000,12877060000,0,12877060000,Ya
ATR002374,3674015806922374,Rumah,HGB,52058/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,322.9,284.0,42990000,5750000,13881471000,1633000000,15514471000,Ya
ATR002375,3275014611652375,Rumah,SHM,81931/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,248.3,266.7,20140000,5040000,5000762000,1344168000,6344930000,Ya
ATR002376,3275016406692376,Rumah,SHM,89915/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,383.8,199.5,11560000,4470000,4436728000,891765000,5328493000,Ya
ATR002377,3671010804782377,Ruko,SHM,51628/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,152.8,113.4,10340000,3730000,1579952000,422982000,2002934000,Ya
ATR002378,3671016506702378,Ruko,HGB,15108/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,364.3,378.6,20050000,5650000,7304215000,2139090000,9443305000,Ya
ATR002379,3671011606852379,Ruko,SHM,19748/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,111.0,63.5,56050000,5750000,6221550000,365125000,6586675000,Ya
ATR002380,3276016309912380,Gudang,HGB,17722/Poris Plawad,Banten,Tangerang,Cipondoh,Poris Plawad,162.0,117.5,7730000,3720000,1252260000,437100000,1689360000,Ya
ATR002381,3674014208962381,Ruko,SHM,31592/Tebet Timur,DKI Jakarta,Jakarta Selatan,Tebet,Tebet Timur,149.2,103.9,31910000,4690000,4760972000,487291000,5248263000,Ya
ATR002382,3275011309962382,Gudang,SHM,86969/Mekarjaya,Jawa Barat,Depok,Sukmajaya,Mekarjaya,127.9,160.9,8100000,3540000,1035990000,569586000,1605576000,Ya
ATR002383,3671016208942383,Ruko,SHM,77678/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,259.8,196.0,40650000,6420000,10560870000,1258320000,11819190000,Ya
ATR002384,3671015910692384,Rumah,HGB,20076/Rawa Buntu,Jawa Barat,Tangerang Selatan,Serpong,Rawa Buntu,63.8,55.3,10670000,4200000,680746000,232260000,913006000,Ya
ATR002385,3275010812682385,Ruko,HGB,91608/Pluit,DKI Jakarta,Jakarta Utara,Pluit,Pluit,207.2,136.4,27390000,4690000,5675208000,639716000,6314924000,Ya
ATR002386,3171013112812386,Ruko,HGB,93351/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,77.4,97.8,35710000,6380000,2763954000,623964000,3387918000,Ya
ATR002387,3671012604652387,Rumah,HGB,15760/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,96.8,87.8,11870000,4540000,1149016000,398612000,1547628000,Tidak
ATR002388,3671012103962388,Rumah,HGB,94511/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,325.1,319.1,39460000,5740000,12828446000,1831634000,14660080000,Tidak
ATR002389,3671012912872389,Rumah,HGB,91966/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,265.0,255.3,16550000,3890000,4385750000,993117000,5378867000,Tidak
ATR002390,3174010402862390,Ruko,HGB,81919/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,166.7,142.4,7080000,3960000,1180236000,563904000,1744140000,Ya
ATR002391,3275015702032391,Ruko,SHM,53814/Duren Tiga,DKI Jakarta,Jakarta Selatan,Pancoran,Duren Tiga,343.6,210.4,33479999,5880000,11503728000,1237152000,12740880000,Ya
ATR002392,3674014104022392,Gudang,SHM,84124/Duren Tiga,DKI Jakarta,Jakarta Selatan,Pancoran,Duren Tiga,252.4,189.3,27100000,6090000,6840040000,1152837000,7992877000,Ya
ATR002393,3671014206922393,Ruko,HGB,29452/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,195.5,124.3,38600000,6670000,7546300000,829081000,8375381000,Ya
ATR002394,3276016102952394,Tanah,HGB,74580/Cengkareng Barat,DKI Jakarta,Jakarta Barat,Cengkareng,Cengkareng Barat,383.5,0.0,18140000,3750000,6956690000,0,6956690000,Ya
ATR002395,3173012309022395,Rumah,SHM,96929/Paledang,Jawa Barat,Bogor,Bogor Tengah,Paledang,353.3,287.7,5960000,3170000,2105668000,912009000,3017677000,Ya
ATR002396,3174012501872396,Rumah,SHM,11516/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,331.8,201.3,7070000,4059999,2345826000,817278000,3163104000,Ya
ATR002397,3173014302912397,Tanah,SHM,42957/Paledang,Jawa Barat,Bogor,Bogor Tengah,Paledang,260.5,0.0,7570000,3330000,1971985000,0,1971985000,Ya
ATR002398,3173014309752398,Rumah,SHM,92975/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,186.4,129.6,48090000,5860000,8963976000,759456000,9723432000,Tidak
ATR002399,3175011708862399,Tanah,SHM,35034/Bintara,Jawa Barat,Bekasi,Bekasi Barat,Bintara,178.8,0.0,10140000,4290000,1813032000,0,1813032000,Ya
ATR002400,3674015811662400,Gudang,HGB,85541/Menteng,DKI Jakarta,Jakarta Pusat,Menteng,Menteng,331.4,280.5,61890000,6400000,20510346000,1795200000,22305546000,Ya
ATR002401,3271014911002401,Tanah,SHM,98058/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,218.8,0.0,16530000,4090000,3616764000,0,3616764000,Ya
ATR002402,3671012110022402,Ruko,HGB,20996/Sukabumi Selatan,DKI Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,316.9,311.8,23240000,4670000,7364756000,1456106000,8820862000,Ya
ATR002403,3671011105812403,Ruko,SHM,20793/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,75.1,86.7,9180000,3500000,689418000,303450000,992868000,Ya
ATR002404,3271015801912404,Ruko,SHM,87284/Mekarjaya,Jawa Barat,Depok,Sukmajaya,Mekarjaya,117.7,120.3,8790000,3910000,1034583000,470373000,1504956000,Ya
ATR002405,3671014708002405,Ruko,SHM,59985/Pluit,DKI Jakarta,Jakarta Utara,Pluit,Pluit,319.6,335.7,25560000,5370000,8168976000,1802709000,9971685000,Ya
ATR002406,3174016204882406,Tanah,HGB,86864/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,213.9,0.0,8910000,3510000,1905849000,0,1905849000,Ya
ATR002407,3171014410952407,Ruko,SHM,12608/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,260.7,170.4,10240000,3810000,2669568000,649224000,3318792000,Ya
ATR002408,3671015305842408,Rumah,SHM,91891/Bojong Jaya,Banten,Tangerang,Karawaci,Bojong Jaya,100.7,83.9,7850000,3170000,790495000,265963000,1056458000,Ya
ATR002409,3671010407852409,Ruko,SHM,96283/Tebet Timur,DKI Jakarta,Jakarta Selatan,Tebet,Tebet Timur,163.8,203.2,26960000,5930000,4416048000,1204976000,5621024000,Ya
ATR002410,3671012105912410,Rumah,HGB,38357/Paledang,Jawa Barat,Bogor,Bogor Tengah,Paledang,299.4,212.0,7930000,3430000,2374242000,727160000,3101402000,Ya
ATR002411,3171011010722411,Tanah,HGB,39953/Kemiri Muka,Jawa Barat,Depok,Beji,Kemiri Muka,184.1,0.0,8800000,4000000,1620080000,0,1620080000,Ya
ATR002412,3173015812992412,Tanah,HGB,15772/Cakung Barat,DKI Jakarta,Jakarta Timur,Cakung,Cakung Barat,221.6,0.0,10890000,4150000,2413224000,0,2413224000,Tidak
ATR002413,3174011512822413,Rumah,HGB,94248/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,217.9,251.5,8020000,3600000,1747558000,905400000,2652958000,Ya
ATR002414,3674012607962414,Rumah,HGB,56428/Paledang,Jawa Barat,Bogor,Bogor Tengah,Paledang,362.6,409.2,6570000,3450000,2382282000,1411740000,3794022000,Ya
ATR002415,3275014501942415,Rumah,SHM,95014/Tebet Timur,DKI Jakarta,Jakarta Selatan,Tebet,Tebet Timur,210.9,187.1,30790000,6150000,6493611000,1150665000,7644276000,Ya
ATR002416,3271011901862416,Rumah,SHM,98968/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,66.0,78.5,40600000,6220000,2679600000,488270000,3167870000,Ya
ATR002417,3674015410992417,Rumah,SHM,64537/Gunung,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gunung,195.8,252.3,39610000,5860000,7755638000,1478478000,9234116000,Ya
ATR002418,3172011202712418,Rumah,SHM,56069/Kramat Jati,DKI Jakarta,Jakarta Timur,Kramat Jati,Kramat Jati,367.7,439.6,16579999,3930000,6096466000,1727628000,7824094000,Ya
ATR002419,3275011512932419,Ruko,HGB,50845/Bintara,Jawa Barat,Bekasi,Bekasi Barat,Bintara,174.4,181.0,7740000,3380000,1349856000,611780000,1961636000,Ya
ATR002420,3671015207932420,Ruko,HGB,18851/Duren Tiga,DKI Jakarta,Jakarta Selatan,Pancoran,Duren Tiga,132.2,156.8,26030000,5030000,3441166000,788704000,4229870000,Tidak
ATR002421,3276012609812421,Rumah,HGB,18628/Cikini,DKI Jakarta,Jakarta Pusat,Cikini,Cikini,207.2,220.1,36190000,6200000,7498568000,1364620000,8863188000,Ya
ATR002422,3174012102862422,Tanah,SHM,33600/Margahayu,Jawa Barat,Bekasi,Bekasi Timur,Margahayu,166.9,0.0,8790000,3710000,1467051000,0,1467051000,Ya
