slik_record_id,NIK,inquiry_date,bank_name,loan_type,plafond,outstanding_balance,installment_amount,tenor_month,collectability,collectability_label
SLK003685,3671014604952498,2024-05-12,Bank OCBC NISP,KI,50000000,21950883,1191219,48,2,Dalam Perhatian Khusus (DPK)
SLK003686,3671014604952498,2026-06-17,Bank BRI,KPR,150000000,53304881,6602431,24,1,Lancar
SLK003687,3172012906812500,2024-12-17,Bank BNI,KK,150000000,102969889,6999131,24,1,Lancar
SLK003688,3172012906812500,2024-06-10,Bank OCBC NISP,KPR,150000000,84207419,3270372,48,1,Lancar
SLK003689,3172012906812500,2024-08-09,Bank Panin,KI,150000000,131310815,3501108,48,1,Lancar
SLK003690,3671012603832501,2024-06-08,Bank Permata,KI,150000000,131876853,3304045,48,2,Dalam Perhatian Khusus (DPK)
SLK003691,3671011803902502,2026-06-05,Bank BRI,KPR,100000000,55958829,2261271,48,1,Lancar
SLK003692,3671011803902502,2024-02-29,Bank Permata,KI,150000000,127541813,6535411,24,3,Kurang Lancar
SLK003693,3671011803902502,2024-11-07,Bank Panin,KI,200000000,122801336,5754059,36,1,Lancar
SLK003694,3271014311962503,2025-04-11,Bank BNI,KI,300000000,269060840,13029317,24,3,Kurang Lancar
SLK003695,3271014311962503,2026-07-05,Bank BNI,KMK,200000000,180981119,5762088,36,1,Lancar
SLK003696,3276016106022504,2024-03-14,Bank CIMB Niaga,KKB,25000000,8234479,784537,36,1,Lancar
SLK003697,3174011208832505,2024-09-19,Bank Permata,KKB,100000000,29951269,3011832,36,1,Lancar
SLK003698,3175017003952506,2025-01-07,Bank Mandiri,KI,100000000,88583968,2360767,48,4,Diragukan
SLK003699,3174012201692507,2025-06-26,Bank Mandiri,KK,50000000,27244195,921991,60,1,Lancar
SLK003700,3671012201792509,2024-11-30,Bank CIMB Niaga,KMK,300000000,188525487,13765091,24,1,Lancar
SLK003701,3671012201792509,2025-07-08,Bank Danamon,KI,300000000,261934435,26427477,12,3,Kurang Lancar
SLK003702,3671012201792509,2024-03-04,Bank BNI,KK,200000000,141269864,3677381,60,1,Lancar
SLK003703,3671016709902510,2025-05-21,Bank BCA,KMK,75000000,52381143,6753414,12,1,Lancar
SLK003704,3174016904802511,2026-04-13,Bank BCA,KMK,75000000,48662764,3550363,24,3,Kurang Lancar
SLK003705,3174016904802511,2024-10-09,Bank CIMB Niaga,KI,50000000,25952041,954403,60,1,Lancar
SLK003706,3174016904802511,2024-08-11,Bank Mandiri,KPR,100000000,43771671,9130337,12,2,Dalam Perhatian Khusus (DPK)
SLK003707,3174015802912513,2026-02-20,Bank Mandiri,KK,100000000,36406807,2216280,48,2,Dalam Perhatian Khusus (DPK)
SLK003708,3174015802912513,2025-07-06,Bank Mandiri,KK,25000000,15949220,469806,60,1,Lancar
SLK003709,3174015802912513,2025-08-24,Bank BNI,KPR,200000000,136887565,4523059,48,2,Dalam Perhatian Khusus (DPK)
SLK003710,3671015311962514,2024-02-12,BPR Mitra Usaha,KKB,100000000,66228676,4638774,24,3,Kurang Lancar
SLK003711,3671015311962514,2025-12-14,Bank Mandiri,KMK,300000000,132562104,5488783,60,1,Lancar
SLK003712,3275015705932515,2026-01-16,Bank Panin,KKB,150000000,142118374,3458219,48,1,Lancar
SLK003713,3172016408742517,2026-06-17,Bank Permata,KK,25000000,16785670,577813,48,1,Lancar
SLK003714,3172016408742517,2024-10-25,Bank Panin,KKB,150000000,39900980,6497576,24,1,Lancar
SLK003715,3174012306732518,2025-01-17,Bank Danamon,KK,500000000,346025167,8923908,60,3,Kurang Lancar
SLK003716,3174012306732518,2025-11-17,Bank CIMB Niaga,KI,300000000,199054126,13176111,24,1,Lancar
SLK003717,3174012306732518,2024-06-15,Bank Danamon,KI,150000000,140874527,6645620,24,3,Kurang Lancar
SLK003718,3671015609982519,2026-05-19,Bank OCBC NISP,KKB,200000000,114050299,6166872,36,1,Lancar
SLK003719,3674015703792521,2025-02-03,Bank Panin,KPR,100000000,65468604,2878553,36,1,Lancar
SLK003720,3674015703792521,2025-04-23,Bank Danamon,KPR,100000000,43789696,1864152,60,2,Dalam Perhatian Khusus (DPK)
SLK003721,3271011105872522,2025-12-10,Bank Permata,KPR,200000000,123492788,4429205,48,1,Lancar
SLK003722,3271011105872522,2024-11-15,Bank BRI,KK,300000000,103723271,6508054,48,3,Kurang Lancar
SLK003723,3271011105872522,2024-06-28,Bank OCBC NISP,KKB,500000000,359505021,15749600,36,5,Macet
SLK003724,3276012610822523,2024-12-15,Bank Mandiri,KMK,300000000,137680109,12892056,24,1,Lancar
SLK003725,3175015011852525,2025-09-09,Bank BNI,KI,100000000,89304850,2238312,48,1,Lancar
SLK003726,3671015110672526,2026-04-03,Bank Danamon,KI,25000000,16429158,2305316,12,1,Lancar
SLK003727,3276015509712527,2025-12-25,Bank Permata,KKB,25000000,23360559,433327,60,1,Lancar
SLK003728,3276015509712527,2024-11-15,BPR Mitra Usaha,KPR,25000000,17974646,565391,48,2,Dalam Perhatian Khusus (DPK)
SLK003729,3276015509712527,2024-05-20,Bank BRI,KI,50000000,43042314,894524,60,4,Diragukan
SLK003730,3175014709982528,2024-04-02,Bank Permata,KKB,200000000,185192110,9063487,24,1,Lancar
SLK003731,3671012505712529,2024-02-29,BPR Mitra Usaha,KPR,150000000,111011137,6689336,24,3,Kurang Lancar
SLK003732,3671012505712529,2024-06-27,Bank BNI,KK,150000000,102432638,4451245,36,1,Lancar
SLK003733,3174011205932530,2026-03-22,Bank BCA,KPR,300000000,267721193,6415472,48,1,Lancar
SLK003734,3174011205932530,2025-09-15,Bank Panin,KKB,100000000,54629967,4337177,24,1,Lancar
SLK003735,3173011407692531,2024-03-18,Bank CIMB Niaga,KI,25000000,16511453,429230,60,1,Lancar
SLK003736,3271016707782532,2026-02-03,Bank Mandiri,KI,500000000,357057620,8965002,60,1,Lancar
SLK003737,3276017012962533,2025-11-11,Bank Danamon,KKB,100000000,84913734,4324183,24,1,Lancar
SLK003738,3172011212892534,2026-06-21,Bank OCBC NISP,KKB,50000000,17013178,1441362,36,1,Lancar
SLK003739,3172011212892534,2025-09-29,Bank BNI,KMK,25000000,22347109,1085638,24,1,Lancar
SLK003740,3172011212892534,2024-06-30,Bank CIMB Niaga,KMK,75000000,29403531,2352239,36,1,Lancar
SLK003741,3175011001662535,2024-10-23,BPR Mitra Usaha,KI,150000000,124464446,2636725,60,2,Dalam Perhatian Khusus (DPK)
SLK003742,3174016509702536,2025-06-13,Bank Permata,KI,300000000,64232304,8611472,36,1,Lancar
SLK003743,3174016509702536,2025-01-19,Bank BRI,KI,200000000,56578788,3787805,60,1,Lancar
SLK003744,3174016509702536,2024-03-10,Bank OCBC NISP,KPR,75000000,25055339,1659440,48,1,Lancar
SLK003745,3175014403872537,2025-10-16,Bank Danamon,KI,75000000,36277040,7141563,12,2,Dalam Perhatian Khusus (DPK)
SLK003746,3171010309882538,2024-08-11,Bank OCBC NISP,KI,150000000,68697546,2732001,60,3,Kurang Lancar
SLK003747,3171010309882538,2025-10-08,Bank CIMB Niaga,KKB,100000000,38194134,4322821,24,1,Lancar
SLK003748,3171010309882538,2025-04-24,Bank Permata,KI,100000000,29022460,9461240,12,1,Lancar
SLK003749,3276015605952539,2024-03-04,Bank Permata,KPR,25000000,7838249,454685,60,1,Lancar
SLK003750,3276015605952539,2025-07-03,Bank Danamon,KK,75000000,66763778,3545795,24,1,Lancar
SLK003751,3276015605952539,2024-05-26,Bank OCBC NISP,KKB,75000000,30181757,1765760,48,1,Lancar
SLK003752,3275014801742540,2024-12-30,Bank CIMB Niaga,KKB,50000000,35013058,910697,60,1,Lancar
SLK003753,3275014801742540,2026-05-26,BPR Mitra Usaha,KK,500000000,315091590,8871985,60,1,Lancar
SLK003754,3275014801742540,2024-03-10,Bank Danamon,KK,25000000,12707380,720416,36,1,Lancar
SLK003755,3172010301872541,2025-08-06,Bank OCBC NISP,KI,75000000,39416573,6634621,12,1,Lancar
SLK003756,3276012008952542,2025-10-12,Bank Mandiri,KI,100000000,55812539,3048832,36,1,Lancar
SLK003757,3276012008952542,2025-12-30,Bank OCBC NISP,KK,150000000,73164171,4611724,36,1,Lancar
SLK003758,3674010701772543,2026-08-07,Bank Danamon,KK,150000000,114357528,6522961,24,1,Lancar
SLK003759,3674010701772543,2026-08-11,Bank BCA,KPR,50000000,13387303,889800,60,1,Lancar
SLK003760,3674011210822544,2025-11-16,Bank CIMB Niaga,KI,150000000,119793757,2655880,60,1,Lancar
SLK003761,3674011210822544,2025-08-03,Bank Panin,KI,500000000,431967153,21941679,24,2,Dalam Perhatian Khusus (DPK)
SLK003762,3671011807922545,2025-02-22,Bank Panin,KKB,300000000,158992064,14089939,24,1,Lancar
SLK003763,3271010508992546,2025-02-23,Bank BCA,KK,150000000,118980098,7148515,24,1,Lancar
SLK003764,3271010508992546,2024-01-22,Bank OCBC NISP,KPR,500000000,363236705,9346554,60,2,Dalam Perhatian Khusus (DPK)
SLK003765,3271010508992546,2024-01-25,Bank Danamon,KKB,25000000,22928207,1168641,24,1,Lancar
SLK003766,3671014806762547,2024-03-21,Bank BCA,KPR,50000000,35965622,1564393,36,4,Diragukan
SLK003767,3671014806762547,2026-03-01,Bank Danamon,KPR,100000000,91103716,1874271,60,2,Dalam Perhatian Khusus (DPK)
SLK003768,3175011406822548,2026-04-02,Bank BCA,KMK,25000000,20415236,1195630,24,1,Lancar
SLK003769,3175011406822548,2025-05-20,Bank CIMB Niaga,KK,75000000,39238962,2333754,36,1,Lancar
SLK003770,3671015812842549,2025-10-02,Bank Panin,KMK,500000000,360785493,45553347,12,1,Lancar
SLK003771,3671015812842549,2025-07-29,Bank Panin,KKB,200000000,160779809,9055056,24,1,Lancar
SLK003772,3671015812842549,2026-03-25,BPR Mitra Usaha,KKB,75000000,18732411,6827785,12,1,Lancar
SLK003773,3671010508672550,2026-06-25,Bank BCA,KMK,75000000,35988740,3316278,24,1,Lancar
SLK003774,3276016701812551,2025-01-16,Bank Panin,KK,300000000,228534881,13205984,24,1,Lancar
SLK003775,3276016701812551,2025-09-14,Bank Mandiri,KMK,75000000,41285027,2180229,36,1,Lancar
SLK003776,3172014904852552,2025-05-14,Bank BCA,KK,100000000,22126959,2190840,48,1,Lancar
SLK003777,3172014904852552,2025-03-24,Bank BRI,KK,150000000,64446147,2760764,60,1,Lancar
SLK003778,3175014905912553,2025-04-12,Bank Mandiri,KMK,300000000,131713165,9392309,36,1,Lancar
SLK003779,3175014905912553,2026-01-16,Bank BRI,KKB,50000000,33533021,4495139,12,1,Lancar
SLK003780,3175014905912553,2025-06-03,Bank BNI,KMK,50000000,32879088,2291534,24,1,Lancar
SLK003781,3173012108682554,2024-12-30,Bank Permata,KI,150000000,137158088,3329010,48,1,Lancar
SLK003782,3275016208932555,2025-10-25,Bank CIMB Niaga,KI,100000000,34639523,2331458,48,1,Lancar
SLK003783,3674012101652556,2024-03-02,Bank Permata,KMK,200000000,55038181,18114852,12,4,Diragukan
SLK003784,3174016605662557,2025-01-18,Bank BCA,KMK,300000000,223842817,26648579,12,1,Lancar
SLK003785,3275012710902559,2025-02-17,BPR Mitra Usaha,KKB,50000000,24220675,4645503,12,2,Dalam Perhatian Khusus (DPK)
SLK003786,3275012710902559,2025-03-03,BPR Mitra Usaha,KMK,25000000,18255993,720551,36,5,Macet
SLK003787,3275012710902559,2024-12-17,Bank CIMB Niaga,KI,25000000,21928221,1175985,24,1,Lancar
SLK003788,3172011612832561,2024-12-07,Bank BRI,KKB,300000000,92453031,8660882,36,1,Lancar
SLK003789,3172011612832561,2026-06-16,Bank Panin,KI,200000000,139463517,9578676,24,1,Lancar
SLK003790,3671010911662562,2026-01-22,Bank BCA,KK,75000000,49390009,1345406,60,1,Lancar
SLK003791,3671010911662562,2026-04-19,Bank CIMB Niaga,KKB,300000000,98812288,8526739,36,1,Lancar
SLK003792,3671010911662562,2024-03-26,BPR Mitra Usaha,KMK,50000000,26870501,4321156,12,1,Lancar
SLK003793,3271014704892563,2025-12-10,Bank BRI,KI,25000000,9828901,537140,48,1,Lancar
SLK003794,3271014704892563,2024-06-26,Bank OCBC NISP,KMK,75000000,41559851,1387189,60,3,Kurang Lancar
SLK003795,3173012107912564,2024-02-02,Bank OCBC NISP,KI,500000000,469690157,44455854,12,5,Macet
SLK003796,3671016001912566,2024-05-09,Bank Danamon,KKB,300000000,128389123,13266863,24,1,Lancar
SLK003797,3671016001912566,2025-01-09,BPR Mitra Usaha,KI,50000000,12972082,916670,60,5,Macet
SLK003798,3671016001912566,2024-05-03,Bank BRI,KI,150000000,105708348,3259793,48,1,Lancar
SLK003799,3671015012022567,2026-04-11,Bank Mandiri,KI,25000000,8158748,798158,36,1,Lancar
SLK003800,3671015012022567,2026-05-31,Bank CIMB Niaga,KK,75000000,66862280,3430089,24,1,Lancar
SLK003801,3671015012022567,2025-09-19,BPR Mitra Usaha,KMK,200000000,183019341,9509527,24,1,Lancar
SLK003802,3174014312672568,2024-11-28,Bank Permata,KPR,200000000,53706771,4691447,48,1,Lancar
SLK003803,3174014312672568,2026-03-29,Bank BNI,KMK,300000000,112592814,5279756,60,1,Lancar
SLK003804,3671010304772570,2025-03-29,Bank BRI,KMK,300000000,76764052,13408757,24,1,Lancar
SLK003805,3173015602022571,2026-01-24,Bank Mandiri,KPR,75000000,26415603,1652486,48,1,Lancar
SLK003806,3173015602022571,2026-05-10,Bank Permata,KI,100000000,46977498,2125220,48,1,Lancar
SLK003807,3173016707762572,2026-02-28,Bank BCA,KMK,200000000,167264987,17404460,12,1,Lancar
SLK003808,3173016707762572,2025-06-21,Bank Permata,KKB,75000000,64206951,2373903,36,1,Lancar
SLK003809,3173016707762572,2026-06-11,Bank Mandiri,KMK,50000000,31093242,4276713,12,1,Lancar
SLK003810,3674014305842573,2025-08-02,Bank Panin,KKB,300000000,180012588,13666347,24,1,Lancar
SLK003811,3674014305842573,2025-07-01,Bank BNI,KPR,25000000,8271079,1196472,24,1,Lancar
SLK003812,3276010601672574,2024-01-21,Bank Danamon,KPR,300000000,176751202,9345936,36,1,Lancar
SLK003813,3276010601672574,2026-08-02,Bank CIMB Niaga,KPR,150000000,81929202,6393719,24,1,Lancar
SLK003814,3275015701712575,2025-09-26,Bank BNI,KMK,75000000,45773581,3302748,24,5,Macet
SLK003815,3175014910912576,2025-07-14,Bank BCA,KI,150000000,102130685,6707060,24,1,Lancar
SLK003816,3175014910912576,2024-04-07,Bank BRI,KPR,150000000,116690895,6677002,24,5,Macet
SLK003817,3276012408022577,2024-10-26,Bank OCBC NISP,KMK,50000000,31552518,2383091,24,1,Lancar
SLK003818,3271010412912579,2026-08-11,BPR Mitra Usaha,KK,500000000,180282575,43404107,12,2,Dalam Perhatian Khusus (DPK)
SLK003819,3671012910792580,2025-05-26,Bank BNI,KPR,75000000,63600490,1291009,60,1,Lancar
SLK003820,3671012910792580,2026-04-22,Bank BCA,KI,200000000,145396708,8797320,24,3,Kurang Lancar
SLK003821,3671012910792580,2025-01-01,Bank Mandiri,KPR,25000000,5805563,428774,60,1,Lancar
SLK003822,3175015310942581,2024-10-11,Bank Mandiri,KKB,50000000,29053029,4571264,12,1,Lancar
SLK003823,3671015907972582,2026-07-08,Bank Permata,KPR,300000000,98635788,13904704,24,1,Lancar
SLK003824,3671015907972582,2026-02-08,Bank OCBC NISP,KMK,150000000,64731869,13316202,12,1,Lancar
SLK003825,3275011307872584,2025-10-27,Bank Panin,KKB,75000000,27996100,1304710,60,1,Lancar
SLK003826,3275011307872584,2025-12-09,Bank BRI,KK,25000000,10537666,442796,60,1,Lancar
SLK003827,3671011407872586,2024-10-03,Bank BNI,KKB,50000000,15419230,886389,60,2,Dalam Perhatian Khusus (DPK)
SLK003828,3175012803702587,2025-07-15,Bank BCA,KI,150000000,126457372,13398009,12,5,Macet
SLK003829,3671015611882589,2024-03-31,Bank CIMB Niaga,KPR,25000000,22212661,791286,36,2,Dalam Perhatian Khusus (DPK)
SLK003830,3174012601932590,2026-07-15,Bank BNI,KK,500000000,270793394,47576628,12,2,Dalam Perhatian Khusus (DPK)
SLK003831,3671010910822591,2024-10-15,Bank Panin,KMK,25000000,17892516,1178242,24,2,Dalam Perhatian Khusus (DPK)
SLK003832,3173013008682592,2026-03-08,Bank OCBC NISP,KI,75000000,46036503,2177300,36,1,Lancar
SLK003833,3173013008682592,2026-03-10,Bank Mandiri,KKB,150000000,129232912,7088895,24,1,Lancar
SLK003834,3173013008682592,2026-02-21,Bank Panin,KPR,100000000,58393258,2171246,48,1,Lancar
SLK003835,3174015309912593,2026-01-16,Bank Danamon,KK,50000000,32760174,1442504,36,1,Lancar
SLK003836,3674015204662594,2024-10-10,Bank Danamon,KK,50000000,17659552,2394157,24,1,Lancar
SLK003837,3674015204662594,2024-11-04,Bank Mandiri,KI,75000000,38492986,1340902,60,2,Dalam Perhatian Khusus (DPK)
SLK003838,3671014307012595,2024-05-15,Bank BRI,KKB,500000000,445896663,11948158,48,1,Lancar
SLK003839,3671014307012595,2026-01-07,Bank OCBC NISP,KKB,200000000,55256263,3483057,60,1,Lancar
SLK003840,3175010909902596,2025-12-03,Bank Mandiri,KI,500000000,137421505,15960792,36,1,Lancar
SLK003841,3671015406742597,2024-04-08,Bank Panin,KMK,500000000,178144137,43071648,12,1,Lancar
SLK003842,3175011703852598,2025-03-09,Bank Permata,KKB,25000000,15181329,1155309,24,1,Lancar
SLK003843,3175011703852598,2024-05-09,Bank Danamon,KI,300000000,146092150,6431925,48,1,Lancar
SLK003844,3671016306762599,2025-04-04,BPR Mitra Usaha,KI,50000000,20343082,2281722,24,1,Lancar
SLK003845,3671016306762599,2026-02-08,Bank CIMB Niaga,KPR,50000000,21433085,4691570,12,1,Lancar
SLK003846,3671016306762599,2026-07-12,Bank CIMB Niaga,KPR,100000000,69667515,2284182,48,1,Lancar
SLK003847,3674010203972600,2026-06-29,Bank BCA,KK,100000000,42229547,2928130,36,4,Diragukan
SLK003848,3674010203972600,2024-02-09,Bank Permata,KKB,50000000,32275431,1478479,36,4,Diragukan
SLK003849,3671010502892601,2025-05-15,Bank CIMB Niaga,KI,100000000,88006173,2843585,36,1,Lancar
SLK003850,3671010502892601,2024-03-07,Bank Mandiri,KK,500000000,324560843,10797184,48,1,Lancar
SLK003851,3271011811932602,2024-07-15,Bank Mandiri,KKB,500000000,473619221,15621240,36,1,Lancar
SLK003852,3271011811932602,2024-08-01,Bank CIMB Niaga,KPR,50000000,21937649,1480145,36,5,Macet
SLK003853,3671012305752603,2024-07-23,Bank OCBC NISP,KMK,500000000,132895290,11874214,48,2,Dalam Perhatian Khusus (DPK)
SLK003854,3671010308032604,2024-01-20,Bank Panin,KPR,300000000,240595520,5518690,60,2,Dalam Perhatian Khusus (DPK)
SLK003855,3671010404862605,2024-06-20,Bank Danamon,KKB,25000000,10023561,2368314,12,1,Lancar
SLK003856,3671010404862605,2026-06-15,Bank Danamon,KPR,50000000,16038894,2218979,24,1,Lancar
SLK003857,3671012812902606,2024-07-08,Bank BNI,KKB,500000000,231513868,23881254,24,4,Diragukan
SLK003858,3174015105742607,2024-09-01,Bank Danamon,KI,500000000,469567193,14256011,36,1,Lancar
SLK003859,3174015105742607,2025-12-05,Bank CIMB Niaga,KK,100000000,42614939,4788012,24,1,Lancar
SLK003860,3174015105742607,2026-05-23,Bank OCBC NISP,KI,50000000,20118812,933063,60,2,Dalam Perhatian Khusus (DPK)
SLK003861,3671012703912609,2024-11-14,Bank Panin,KKB,150000000,84415094,3236537,48,1,Lancar
SLK003862,3671012703912609,2025-06-16,BPR Mitra Usaha,KK,150000000,127293423,6438986,24,1,Lancar
SLK003863,3671012706952610,2026-05-09,Bank BNI,KI,25000000,12027699,1155837,24,4,Diragukan
SLK003864,3671012706952610,2024-06-14,Bank Danamon,KI,200000000,118252004,3435632,60,1,Lancar
SLK003865,3671012706952610,2024-12-10,Bank Mandiri,KI,50000000,39844208,1538757,36,1,Lancar
SLK003866,3671012611682612,2024-07-05,Bank OCBC NISP,KKB,75000000,63619666,2351954,36,1,Lancar
SLK003867,3671012611682612,2024-09-24,Bank Permata,KK,75000000,50723075,7100632,12,1,Lancar
SLK003868,3674016102732614,2024-01-08,Bank BNI,KI,50000000,43006756,1189635,48,5,Macet
SLK003869,3674016102732614,2025-06-14,Bank CIMB Niaga,KKB,25000000,7511108,2131078,12,3,Kurang Lancar
SLK003870,3671016703812616,2026-06-14,Bank BCA,KI,75000000,21758710,6489017,12,1,Lancar
SLK003871,3671016703812616,2026-08-08,Bank OCBC NISP,KMK,500000000,232429972,14931592,36,1,Lancar
SLK003872,3671016305022617,2024-12-13,Bank Panin,KKB,50000000,10555384,1530741,36,1,Lancar
SLK003873,3671014211982618,2026-06-19,Bank OCBC NISP,KPR,50000000,21805665,4292293,12,1,Lancar
SLK003874,3674012112002620,2024-05-23,Bank BRI,KI,50000000,20787530,1128927,48,4,Diragukan
SLK003875,3175012101662622,2026-03-18,Bank BCA,KI,75000000,69214406,3447998,24,1,Lancar
SLK003876,3671014612792623,2026-01-10,Bank Mandiri,KMK,75000000,19770992,1391358,60,1,Lancar
SLK003877,3171016009972624,2026-01-21,Bank CIMB Niaga,KMK,100000000,26922085,2290043,48,1,Lancar
SLK003878,3175016605012625,2025-10-11,Bank BRI,KI,25000000,23600498,2185133,12,3,Kurang Lancar
SLK003879,3175016605012625,2025-11-08,Bank CIMB Niaga,KI,25000000,13673619,1117765,24,1,Lancar
SLK003880,3171011605012626,2026-08-09,Bank Mandiri,KI,50000000,10753180,1560761,36,1,Lancar
SLK003881,3171011605012626,2024-08-19,Bank Panin,KKB,25000000,18286214,474013,60,1,Lancar
SLK003882,3276016501742627,2025-10-17,Bank BNI,KK,75000000,67586092,2191016,36,1,Lancar
SLK003883,3276016501742627,2024-11-04,Bank Danamon,KI,200000000,100277143,3483512,60,1,Lancar
SLK003884,3173012610732628,2025-01-02,Bank Mandiri,KMK,50000000,19955568,4575808,12,1,Lancar
SLK003885,3171010803932629,2024-05-08,Bank BCA,KPR,75000000,43392710,6975744,12,1,Lancar
SLK003886,3671012107912630,2025-11-10,Bank Permata,KI,300000000,146482326,6656657,48,5,Macet
SLK003887,3271012308742631,2025-07-10,Bank BNI,KKB,25000000,7753168,459554,60,1,Lancar
SLK003888,3173012104662632,2025-01-21,Bank Permata,KK,300000000,208815359,26261015,12,1,Lancar
SLK003889,3173012104662632,2024-10-13,Bank BNI,KKB,100000000,83665491,1900040,60,4,Diragukan
SLK003890,3171013003972633,2026-06-11,Bank Danamon,KK,25000000,12809776,792895,36,1,Lancar
SLK003891,3171013003972633,2025-01-19,BPR Mitra Usaha,KPR,150000000,87894048,6830354,24,2,Dalam Perhatian Khusus (DPK)
SLK003892,3171013003972633,2025-09-23,Bank BCA,KK,200000000,157908454,18338197,12,1,Lancar
SLK003893,3671016502952634,2025-08-13,Bank OCBC NISP,KK,500000000,141815164,43083853,12,1,Lancar
SLK003894,3671016502952634,2025-12-12,Bank Danamon,KMK,500000000,464970435,42666283,12,1,Lancar
SLK003895,3671016502952634,2026-05-09,Bank BNI,KPR,300000000,232817104,14198396,24,1,Lancar
SLK003896,3173014309882636,2024-10-27,Bank Danamon,KPR,50000000,17851293,2334589,24,1,Lancar
SLK003897,3175012003882637,2024-09-10,Bank BRI,KK,25000000,9349307,575087,48,1,Lancar
SLK003898,3175012003882637,2025-02-03,Bank OCBC NISP,KKB,75000000,38037030,1414718,60,1,Lancar
SLK003899,3175012003882637,2024-07-13,Bank OCBC NISP,KPR,75000000,43920190,2179799,36,1,Lancar
SLK003900,3174015403842639,2025-08-18,Bank CIMB Niaga,KI,25000000,23500690,1110650,24,1,Lancar
SLK003901,3174015403842639,2025-07-08,Bank BNI,KMK,150000000,44247522,3296280,48,1,Lancar
SLK003902,3174016012732640,2025-05-30,Bank Panin,KK,150000000,68264873,6787140,24,3,Kurang Lancar
