application_id,NIK,cif_number,application_date,customer_type,company_name,legal_entity,owner_name,owner_gender,owner_age,owner_marital_status,owner_education,province,city,district,region,branch_name,industry,sub_industry,business_age_year,employee_count,monthly_turnover_est,transaction_frequency_monthly,loan_requested,jenis_kredit_diajukan,tenor_diajukan_bulan,tujuan_penggunaan_kredit,collateral_type,collateral_location,collateral_province,collateral_city,collateral_size_m2,collateral_market_value,collateral_liquidation_value,collateral_ratio,certificate_type,ownership_match,estimated_dsr,eligibility_score,label,rm_id
APP202602208,3276016508932208,CIF1002208,2025-04-15,UMKM,PT Setiawan Makmur,CV,Desi Simanjuntak,P,33,Cerai Mati,S2,Jawa Barat,Depok,Tebet,Region 3,KCP Kemang,Manufaktur,Furniture,13,28,667401,140,500000000,KUR,18,Tambahan modal kerja usaha Furniture,Ruko,"Poris Plawad, Tangerang",Banten,Tangerang,828.9,5002048000,4001638400,10.0,SHM,Ya,3.0,0.567,Diterima,RM0031
APP202602209,3172010112762209,CIF1002209,2026-06-25,UMKM,CV Susanto Jaya,PT,Dedi Panjaitan,L,50,Belum Menikah,S2,DKI Jakarta,Jakarta Utara,Tebet,Region 2,KCP Kelapa Gading,Perdagangan,Toko Alat Tulis,17,30,4048090,73,750000000,KMK,12,Modal kerja pembelian stok barang dagangan Toko Alat Tulis,Ruko,"Bintara, Bekasi",Jawa Barat,Bekasi,629.1,3872907000,3098325600,5.16,SHM,Ya,3.0,0.783,Diterima,RM0007
APP202602210,3275015504672210,CIF1002210,2025-09-08,UMKM,UD Rahman Jaya,CV,Rita Suryadi,P,59,Cerai Hidup,S1,Jawa Barat,Bekasi,Bekasi Timur,Region 3,KCP Cikini,Kuliner,Bakery,4,50,4705711,51,500000000,KI,54,Renovasi & penambahan peralatan usaha Bakery,Rumah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,453.5,7279140000,5823312000,14.56,HGB,Ya,3.0,0.751,Diterima,RM0028
APP202602211,3175016202962211,CIF1002211,2026-01-15,UMKM,CV Panjaitan Jaya,UD,Fitri Lubis,P,30,Cerai Mati,S2,DKI Jakarta,Jakarta Timur,Sukmajaya,Region 3,KCP Bekasi Barat,Jasa,Percetakan,3,31,2831771,85,50000000,KUR,36,Tambahan modal kerja usaha Percetakan,Ruko,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,206.4,6750672000,5400537600,135.01,SHM,Ya,3.0,0.715,Diterima,RM0009
APP202602212,3271016801942212,CIF1002212,2025-06-10,UMKM,PT Wijaya Abadi,CV,Ani Nugroho,P,32,Cerai Mati,D3,Jawa Barat,Bogor,Serpong,Region 4,KCP Depok Margonda,Perdagangan,Grosir Pakaian,11,20,3042712,195,150000000,KUR,12,Tambahan modal kerja usaha Grosir Pakaian,Ruko,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,466.3,5260737000,4208589600,35.07,HGB,Ya,3.0,0.771,Diterima,RM0016
APP202602213,3276010109752213,CIF1002213,2025-05-31,UMKM,UD Wijaya Abadi,PT,Iwan Lubis,L,51,Cerai Hidup,SMA/SMK,Jawa Barat,Depok,Serpong,Region 3,KCP Depok Margonda,Manufaktur,Konveksi,10,77,2544558,39,150000000,KMK,12,Modal kerja pembelian bahan baku produksi Konveksi,Ruko,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,559.5,8256942000,6605553600,55.05,HGB,Ya,3.0,0.752,Diterima,RM0014
APP202602214,3674017103812214,CIF1002214,2025-06-08,UMKM,CV Nugroho Sejahtera,CV,Desi Simanjuntak,P,45,Menikah,S2,Jawa Barat,Tangerang Selatan,Sukmajaya,Region 1,KCP Kemang,Kuliner,Restoran,7,5,3178681,138,300000000,KMK,24,Modal kerja pembelian bahan baku harian usaha Restoran,Rumah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,307.6,8478004000,6782403200,28.26,SHM,Ya,3.0,0.786,Diterima,RM0029
APP202602215,3171010904982215,CIF1002215,2025-04-12,UMKM,UD Susanto Jaya,PT,Joko Pratama,L,28,Cerai Mati,D3,DKI Jakarta,Jakarta Pusat,Tebet,Region 1,KCP Tebet,Transportasi,Rental Kendaraan,3,34,420233,158,300000000,KUR,24,Tambahan modal kerja usaha Rental Kendaraan,Tanah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,76.8,1018368000,814694400,3.39,HGB,Ya,3.0,0.528,Ditolak,RM0001
APP202602216,3175016209972216,CIF1002216,2025-11-26,UMKM,PT Rahman Makmur,PT,Sari Hutapea,P,29,Cerai Hidup,SMA/SMK,DKI Jakarta,Jakarta Timur,Tebet,Region 4,KCP Kelapa Gading,Perdagangan,Grosir Pakaian,8,17,622653,73,100000000,KUR,12,Tambahan modal kerja usaha Grosir Pakaian,Tanah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,273.4,11644106000,9315284800,116.44,SHM,Ya,3.0,0.712,Diterima,RM0008
APP202602217,3172016312962217,CIF1002217,2026-06-16,UMKM,PT Wijaya Makmur,CV,Rita Gunawan,P,30,Menikah,D3,DKI Jakarta,Jakarta Utara,Tebet,Region 2,KCP Kemang,Kuliner,Restoran,1,25,629707,135,300000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Restoran,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,140.1,998913000,799130400,3.33,HGB,Ya,3.0,0.711,Diterima,RM0031
APP202602218,3174012906682218,CIF1002218,2026-02-24,UMKM,CV Firmansyah Makmur,UD,Iwan Wibowo,L,58,Menikah,SMA/SMK,DKI Jakarta,Jakarta Selatan,Bekasi Timur,Region 2,KCP Tebet,Manufaktur,Pengolahan Makanan Ringan,4,42,8844783,35,100000000,KMK,24,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,472.7,5956499000,4765199200,59.56,HGB,Ya,1.1,0.821,Diterima,RM0004
APP202602219,3671015110902219,CIF1002219,2025-08-21,UMKM,UD Suryadi Jaya,UD,Novi Siregar,P,36,Cerai Hidup,S2,Banten,Tangerang,Sukmajaya,Region 1,KCP Depok Margonda,Pertanian,Distributor Hasil Tani,7,60,975343,61,500000000,KUR,36,Tambahan modal kerja usaha Distributor Hasil Tani,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,144.3,1110768000,888614400,2.22,HGB,Ya,3.0,0.645,Diterima,RM0014
APP202602220,3174011108982220,CIF1002220,2026-05-10,UMKM,PT Siregar Mandiri,CV,Slamet Hutapea,L,28,Belum Menikah,D3,DKI Jakarta,Jakarta Selatan,Bekasi Timur,Region 1,KCP Cibubur,Jasa,Bengkel,18,27,2214706,107,1000000000,KI,54,Pembelian peralatan/mesin usaha Bengkel,Ruko,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,408.8,4914312000,3931449600,4.91,HGB,Ya,3.0,0.744,Diterima,RM0037
APP202602221,3276014507812221,CIF1002221,2026-05-06,UMKM,CV Santoso Jaya,CV,Yuni Permana,P,45,Cerai Mati,S1,Jawa Barat,Depok,Bekasi Timur,Region 1,KCP Tebet,Jasa,Bengkel,7,35,3704427,145,500000000,KMK,12,Modal kerja operasional usaha Bengkel,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,438.8,6375776000,5100620800,12.75,HGB,Ya,3.0,0.802,Diterima,RM0001
APP202602222,3671011202772222,CIF1002222,2026-06-21,UMKM,CV Hutapea Makmur,CV,Dedi Rahman,L,49,Menikah,S2,Banten,Tangerang,Sukmajaya,Region 1,KCP Bogor Baranangsiang,Transportasi,Ekspedisi Kecil,18,24,858360,139,150000000,KUR,12,Tambahan modal kerja usaha Ekspedisi Kecil,Ruko,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,524.3,10192000000,8153600000,67.95,SHM,Ya,3.0,0.445,Ditolak,RM0019
APP202602223,3671015606032223,CIF1002223,2026-05-11,UMKM,PT Susanto Makmur,PT,Yuni Wijaya,P,23,Belum Menikah,SMA/SMK,Banten,Tangerang,Bekasi Timur,Region 4,KCP Cibubur,Kuliner,Katering,14,63,1996161,177,200000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Katering,Ruko,"Bojong Jaya, Tangerang",Banten,Tangerang,639.4,3788442000,3030753600,18.94,HGB,Ya,3.0,0.802,Diterima,RM0039
APP202602224,3671016310842224,CIF1002224,2025-07-12,UMKM,PT Hidayat Jaya,UD,Wati Hutapea,P,42,Menikah,SMA/SMK,Banten,Tangerang,Serpong,Region 1,KCP Cibubur,Kuliner,Restoran,6,20,1528749,130,300000000,KUR,36,Tambahan modal kerja usaha Restoran,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,401.8,5749091000,4599272800,19.16,SHM,Ya,3.0,0.691,Diterima,RM0038
APP202602225,3671010302012225,CIF1002225,2026-07-01,UMKM,UD Kurniawan Makmur,PT,Krisna Suryadi,L,25,Belum Menikah,S1,Banten,Tangerang,Bekasi Timur,Region 4,KCP Tangerang BSD,Pertanian,Peternakan Ayam,16,52,1218814,133,750000000,KI,48,Pengembangan lahan/kandang usaha Peternakan Ayam,Rumah,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,719.5,10537310000,8429848000,14.05,SHM,Ya,3.0,0.374,Ditolak,RM0022
APP202602226,3276016109972226,CIF1002226,2026-01-09,UMKM,UD Handoko Makmur,UD,Sri Lubis,P,29,Cerai Mati,D3,Jawa Barat,Depok,Sukmajaya,Region 1,KCP Bekasi Barat,Manufaktur,Konveksi,6,58,662033,63,100000000,KI,36,Pembelian mesin produksi tambahan usaha Konveksi,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,271.1,10297174000,8237739200,102.97,SHM,Ya,3.0,0.76,Diterima,RM0009
APP202602227,3171016602952227,CIF1002227,2026-06-04,UMKM,UD Pratama Mandiri,UD,Rita Saputra,P,31,Cerai Mati,S2,DKI Jakarta,Jakarta Pusat,Cengkareng,Region 3,KCP Cikini,Kuliner,Bakery,11,49,564235,153,750000000,KMK,24,Modal kerja pembelian bahan baku harian usaha Bakery,Gudang,"Margahayu, Bekasi",Jawa Barat,Bekasi,560.6,3498544000,2798835200,4.66,HGB,Ya,3.0,0.666,Diterima,RM0028
APP202602228,3671010406002228,CIF1002228,2025-10-19,UMKM,CV Panjaitan Jaya,UD,Krisna Saputra,L,26,Cerai Hidup,S1,Banten,Tangerang,Cengkareng,Region 3,KCP Cibubur,Pertanian,Peternakan Ayam,15,68,1065403,158,300000000,KUR,36,Tambahan modal kerja usaha Peternakan Ayam,Ruko,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,841.9,7493963000,5995170400,24.98,HGB,Ya,3.0,0.704,Diterima,RM0040
APP202602229,3671015102732229,CIF1002229,2026-08-06,UMKM,UD Pratama Makmur,CV,Suryani Halim,P,53,Menikah,S2,Banten,Tangerang,Tebet,Region 4,KCP Tebet,Jasa,Jasa Konstruksi Kecil,9,46,1275040,117,750000000,KMK,18,Modal kerja operasional usaha Jasa Konstruksi Kecil,Tanah,"Bintara, Bekasi",Jawa Barat,Bekasi,196.6,1808720000,1446976000,2.41,SHM,Ya,3.0,0.563,Diterima,RM0001
APP202602230,3674014106732230,CIF1002230,2025-11-10,UMKM,PT Firmansyah Makmur,PT,Rina Hidayat,P,53,Menikah,D3,Jawa Barat,Tangerang Selatan,Sukmajaya,Region 4,KCP Pluit,Manufaktur,Pengolahan Makanan Ringan,19,26,3178035,60,750000000,KMK,18,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Ruko,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,369.7,11111078000,8888862400,14.81,SHM,Tidak,3.0,0.702,Diterima,RM0034
APP202602231,3271010201002231,CIF1002231,2026-07-02,UMKM,UD Santoso Abadi,UD,Hadi Panjaitan,L,26,Belum Menikah,D3,Jawa Barat,Bogor,Bekasi Timur,Region 2,KCP Kelapa Gading,Perdagangan,Grosir Pakaian,19,24,3862221,194,75000000,KI,54,Perluasan/renovasi tempat usaha Grosir Pakaian,Ruko,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,226.9,2801297000,2241037600,37.35,SHM,Ya,0.64,0.839,Diterima,RM0006
APP202602232,3276012411732232,CIF1002232,2026-05-29,UMKM,CV Rahman Makmur,UD,Budi Kurniawan,L,53,Belum Menikah,S1,Jawa Barat,Depok,Kramat Jati,Region 1,KCP Bekasi Barat,Kuliner,Katering,6,62,2403957,138,200000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Katering,Tanah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,299.7,5298696000,4238956800,26.49,HGB,Ya,3.0,0.609,Diterima,RM0011
APP202602233,3171012701652233,CIF1002233,2025-06-12,UMKM,CV Permana Makmur,PT,Krisna Wibowo,L,61,Menikah,S1,DKI Jakarta,Jakarta Pusat,Tebet,Region 3,KCP Depok Margonda,Transportasi,Rental Kendaraan,12,26,2029671,32,1000000000,KMK,24,Modal kerja operasional armada Rental Kendaraan,Tanah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,260.7,5959602000,4767681600,5.96,HGB,Ya,3.0,0.676,Diterima,RM0016
APP202602234,3674015211692234,CIF1002234,2026-03-10,UMKM,UD Siregar Jaya,PT,Yanti Lubis,P,57,Cerai Mati,SMA/SMK,Jawa Barat,Tangerang Selatan,Tebet,Region 4,KCP Cibubur,Kuliner,Restoran,13,57,2827196,57,1000000000,KI,36,Renovasi & penambahan peralatan usaha Restoran,Gudang,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,401.6,12765183000,10212146400,12.77,SHM,Ya,3.0,0.72,Diterima,RM0039
APP202602235,3671016804732235,CIF1002235,2026-07-31,UMKM,UD Santoso Abadi,PT,Lina Kurniawan,P,53,Cerai Hidup,D3,Banten,Tangerang,Sukmajaya,Region 4,KCP Tebet,Pertanian,Peternakan Ayam,17,20,2267996,64,50000000,KI,42,Pengembangan lahan/kandang usaha Peternakan Ayam,Rumah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,223.0,2185335000,1748268000,43.71,SHM,Ya,2.17,0.514,Ditolak,RM0002
APP202602236,3671010301672236,CIF1002236,2026-02-07,UMKM,PT Gunawan Mandiri,PT,Dimas Wibowo,L,59,Cerai Mati,S2,Banten,Tangerang,Bekasi Timur,Region 2,KCP Kelapa Gading,Transportasi,Rental Kendaraan,16,23,2087335,110,75000000,KI,36,Pembelian armada kendaraan tambahan usaha Rental Kendaraan,Ruko,"Bintara, Bekasi",Jawa Barat,Bekasi,477.7,2877124000,2301699200,38.36,SHM,Ya,3.0,0.753,Diterima,RM0008
APP202602237,3671014101832237,CIF1002237,2026-01-30,UMKM,PT Hutapea Sejahtera,CV,Lestari Saputra,P,43,Menikah,D3,Banten,Tangerang,Cengkareng,Region 3,KCP Kelapa Gading,Pertanian,Distributor Hasil Tani,1,54,942402,151,200000000,KMK,18,Modal kerja operasional usaha Distributor Hasil Tani,Tanah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,332.9,4750483000,3800386400,23.75,HGB,Ya,3.0,0.726,Diterima,RM0008
APP202602238,3175015211702238,CIF1002238,2026-05-21,UMKM,CV Wibowo Mandiri,UD,Sari Santoso,P,56,Menikah,D3,DKI Jakarta,Jakarta Timur,Serpong,Region 4,KCP Depok Margonda,Jasa,Jasa Konstruksi Kecil,6,78,2828112,46,150000000,KUR,12,Tambahan modal kerja usaha Jasa Konstruksi Kecil,Rumah,"Bintara, Bekasi",Jawa Barat,Bekasi,339.1,2549227000,2039381600,16.99,SHM,Ya,3.0,0.657,Diterima,RM0013
APP202602239,3671010506732239,CIF1002239,2025-09-13,UMKM,PT Nugroho Mandiri,PT,Rian Halim,L,53,Cerai Hidup,D3,Banten,Tangerang,Tebet,Region 3,KCP Cikini,Kuliner,Restoran,3,40,2165737,39,750000000,KI,36,Renovasi & penambahan peralatan usaha Restoran,Rumah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,420.4,7897378000,6317902400,10.53,HGB,Ya,3.0,0.699,Diterima,RM0028
APP202602240,3174010411912240,CIF1002240,2025-07-16,UMKM,CV Nugroho Makmur,CV,Rizky Gunawan,L,35,Menikah,D3,DKI Jakarta,Jakarta Selatan,Kramat Jati,Region 1,KCP Kelapa Gading,Perdagangan,Toko Alat Tulis,11,49,1404250,75,150000000,KMK,18,Modal kerja pembelian stok barang dagangan Toko Alat Tulis,Rumah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,634.8,7679328000,6143462400,51.2,SHM,Ya,3.0,0.487,Ditolak,RM0005
APP202602241,3275010909892241,CIF1002241,2026-03-24,UMKM,CV Halim Makmur,CV,Hendra Saputra,L,37,Belum Menikah,SMA/SMK,Jawa Barat,Bekasi,Sukmajaya,Region 1,KCP Pluit,Jasa,Bengkel,11,69,925313,165,100000000,KMK,12,Modal kerja operasional usaha Bengkel,Ruko,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,747.5,18201157000,14560925600,182.01,SHM,Ya,3.0,0.819,Diterima,RM0033
APP202602242,3671015408732242,CIF1002242,2025-05-28,UMKM,PT Susanto Sejahtera,CV,Dian Nugroho,P,53,Cerai Mati,S2,Banten,Tangerang,Cengkareng,Region 3,KCP Bogor Baranangsiang,Perdagangan,Toko Sembako,3,43,671545,113,500000000,KMK,24,Modal kerja pembelian stok barang dagangan Toko Sembako,Ruko,"Poris Plawad, Tangerang",Banten,Tangerang,191.4,1065858000,852686400,2.13,HGB,Ya,3.0,0.804,Diterima,RM0017
APP202602243,3276015108992243,CIF1002243,2025-02-04,UMKM,UD Wibowo Sejahtera,CV,Ratna Firmansyah,P,27,Belum Menikah,D3,Jawa Barat,Depok,Tebet,Region 2,KCP Kemang,Pertanian,Peternakan Ayam,2,8,2482706,94,750000000,KI,54,Pengembangan lahan/kandang usaha Peternakan Ayam,Ruko,"Margahayu, Bekasi",Jawa Barat,Bekasi,574.4,3325128000,2660102400,4.43,SHM,Ya,3.0,0.651,Diterima,RM0031
APP202602244,3671012906812244,CIF1002244,2025-09-10,UMKM,UD Lubis Jaya,PT,Yusuf Kurniawan,L,45,Menikah,S1,Banten,Tangerang,Sukmajaya,Region 1,KCP Bekasi Barat,Perdagangan,Grosir Pakaian,17,74,3083733,197,1000000000,KMK,12,Modal kerja pembelian stok barang dagangan Grosir Pakaian,Ruko,"Bintara, Bekasi",Jawa Barat,Bekasi,597.8,4065874000,3252699200,4.07,HGB,Ya,3.0,0.708,Diterima,RM0011
APP202602245,3173015405962245,CIF1002245,2025-12-09,UMKM,CV Permana Sejahtera,PT,Suryani Handoko,P,30,Cerai Hidup,S1,DKI Jakarta,Jakarta Barat,Tebet,Region 3,KCP Kemang,Jasa,Percetakan,14,12,1318758,115,200000000,KMK,24,Modal kerja operasional usaha Percetakan,Gudang,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,397.7,3532211000,2825768800,17.66,SHM,Ya,3.0,0.773,Diterima,RM0032
APP202602246,3671012003652246,CIF1002246,2025-02-19,UMKM,PT Rahman Jaya,UD,Dedi Firmansyah,L,61,Cerai Hidup,S1,Banten,Tangerang,Serpong,Region 1,KCP Pluit,Manufaktur,Konveksi,12,32,1731166,72,750000000,KMK,24,Modal kerja pembelian bahan baku produksi Konveksi,Rumah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,241.9,5903769000,4723015200,7.87,HGB,Ya,3.0,0.748,Diterima,RM0035
APP202602247,3271010503702247,CIF1002247,2026-07-03,UMKM,UD Halim Sejahtera,PT,Fajar Suryadi,L,56,Cerai Mati,D3,Jawa Barat,Bogor,Tebet,Region 3,KCP Bekasi Barat,Jasa,Percetakan,18,72,1605112,116,750000000,KMK,18,Modal kerja operasional usaha Percetakan,Ruko,"Poris Plawad, Tangerang",Banten,Tangerang,665.3,3417041000,2733632800,4.56,SHM,Ya,3.0,0.803,Diterima,RM0010
APP202602248,3674014405952248,CIF1002248,2026-07-06,UMKM,UD Simanjuntak Mandiri,PT,Fitri Susanto,P,31,Cerai Hidup,D3,Jawa Barat,Tangerang Selatan,Kramat Jati,Region 2,KCP Bekasi Barat,Perdagangan,Grosir Pakaian,17,17,3133015,122,75000000,KUR,18,Tambahan modal kerja usaha Grosir Pakaian,Rumah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,500.0,4260952000,3408761600,56.81,HGB,Ya,2.68,0.694,Diterima,RM0011
APP202602249,3671015512792249,CIF1002249,2026-03-28,UMKM,PT Rahman Abadi,CV,Desi Panjaitan,P,47,Menikah,S2,Banten,Tangerang,Sukmajaya,Region 4,KCP Kelapa Gading,Kuliner,Warung Makan,18,43,1688858,59,200000000,KUR,18,Tambahan modal kerja usaha Warung Makan,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,798.8,23493582000,18794865600,117.47,HGB,Ya,3.0,0.69,Diterima,RM0005
APP202602250,3671014611022250,CIF1002250,2025-02-02,UMKM,CV Simanjuntak Sejahtera,CV,Lina Suryadi,P,24,Belum Menikah,S1,Banten,Tangerang,Cengkareng,Region 1,KCP Cibubur,Perdagangan,Distributor Elektronik,1,7,5074773,194,75000000,KMK,24,Modal kerja pembelian stok barang dagangan Distributor Elektronik,Rumah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,678.7,11028239000,8822591200,147.04,HGB,Ya,3.0,0.735,Diterima,RM0040
APP202602251,3671014509012251,CIF1002251,2025-09-23,UMKM,UD Siregar Jaya,UD,Dewi Suryadi,P,25,Cerai Mati,S1,Banten,Tangerang,Tebet,Region 4,KCP Cibubur,Pertanian,Peternakan Ayam,2,51,1136489,120,200000000,KI,60,Pengembangan lahan/kandang usaha Peternakan Ayam,Rumah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,451.6,7789396000,6231516800,38.95,SHM,Ya,3.0,0.662,Diterima,RM0039
APP202602252,3271016103952252,CIF1002252,2025-03-07,UMKM,UD Gunawan Abadi,UD,Lestari Suryadi,P,31,Cerai Mati,D3,Jawa Barat,Bogor,Kramat Jati,Region 1,KCP Kemang,Jasa,Jasa Konstruksi Kecil,5,71,2084035,118,50000000,KUR,30,Tambahan modal kerja usaha Jasa Konstruksi Kecil,Rumah,"Margahayu, Bekasi",Jawa Barat,Bekasi,667.8,3943138000,3154510400,78.86,HGB,Ya,2.49,0.816,Diterima,RM0032
APP202602253,3271010907952253,CIF1002253,2025-01-06,UMKM,PT Hutapea Abadi,UD,Bambang Kusuma,L,31,Cerai Hidup,S2,Jawa Barat,Bogor,Serpong,Region 4,KCP Cikini,Pertanian,Peternakan Ayam,5,74,540950,183,50000000,KUR,30,Tambahan modal kerja usaha Peternakan Ayam,Ruko,"Paledang, Bogor",Jawa Barat,Bogor,295.9,1465894000,1172715200,29.32,SHM,Ya,3.0,0.649,Diterima,RM0025
APP202602254,3276016602942254,CIF1002254,2026-06-21,UMKM,UD Gunawan Makmur,CV,Siti Permana,P,32,Menikah,SMA/SMK,Jawa Barat,Depok,Sukmajaya,Region 3,KCP Depok Margonda,Jasa,Laundry,16,73,3615618,122,75000000,KI,42,Pembelian peralatan/mesin usaha Laundry,Tanah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,129.6,1406160000,1124928000,18.75,SHM,Ya,2.48,0.785,Diterima,RM0015
APP202602255,3674016909912255,CIF1002255,2025-06-07,UMKM,CV Gunawan Mandiri,PT,Melati Suryadi,P,35,Belum Menikah,D3,Jawa Barat,Tangerang Selatan,Kramat Jati,Region 4,KCP Cikini,Jasa,Laundry,5,18,1264789,118,100000000,KUR,12,Tambahan modal kerja usaha Laundry,Tanah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,357.5,5916625000,4733300000,59.17,SHM,Ya,3.0,0.784,Diterima,RM0026
APP202602256,3173015702682256,CIF1002256,2025-12-26,UMKM,PT Situmorang Mandiri,UD,Novi Siregar,P,58,Cerai Mati,S1,DKI Jakarta,Jakarta Barat,Kramat Jati,Region 1,KCP Tebet,Pertanian,Distributor Hasil Tani,16,73,2077821,150,50000000,KMK,18,Modal kerja operasional usaha Distributor Hasil Tani,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,502.0,6008264000,4806611200,120.17,SHM,Ya,1.56,0.762,Diterima,RM0004
APP202602257,3173011703892257,CIF1002257,2026-05-12,UMKM,CV Permana Sejahtera,PT,Hendra Lubis,L,37,Menikah,D3,DKI Jakarta,Jakarta Barat,Serpong,Region 1,KCP Kemang,Pertanian,Distributor Hasil Tani,13,78,2571869,162,750000000,KI,42,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Ruko,"Kemiri Muka, Depok",Jawa Barat,Depok,300.8,1982453000,1585962400,2.64,HGB,Ya,3.0,0.519,Ditolak,RM0032
APP202602258,3671012504762258,CIF1002258,2025-09-05,UMKM,CV Rahman Abadi,UD,Yusuf Simanjuntak,L,50,Belum Menikah,S2,Banten,Tangerang,Sukmajaya,Region 3,KCP Bekasi Barat,Kuliner,Bakery,4,6,1143600,92,200000000,KI,42,Renovasi & penambahan peralatan usaha Bakery,Rumah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,476.7,8437254000,6749803200,42.19,SHM,Ya,3.0,0.717,Diterima,RM0012
APP202602259,3276012207732259,CIF1002259,2026-06-19,UMKM,UD Permana Mandiri,UD,Slamet Simanjuntak,L,53,Menikah,SMA/SMK,Jawa Barat,Depok,Sukmajaya,Region 3,KCP Tebet,Perdagangan,Grosir Pakaian,5,61,1642527,34,500000000,KI,60,Perluasan/renovasi tempat usaha Grosir Pakaian,Tanah,"Poris Plawad, Tangerang",Banten,Tangerang,335.2,2865960000,2292768000,5.73,SHM,Ya,3.0,0.579,Diterima,RM0003
APP202602260,3173010302972260,CIF1002260,2025-03-31,UMKM,UD Nugroho Abadi,PT,Dimas Gunawan,L,29,Cerai Mati,SMA/SMK,DKI Jakarta,Jakarta Barat,Cengkareng,Region 2,KCP Pluit,Perdagangan,Toko Alat Tulis,16,2,616627,196,50000000,KUR,24,Tambahan modal kerja usaha Toko Alat Tulis,Ruko,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,306.4,7963680000,6370944000,159.27,SHM,Tidak,3.0,0.647,Diterima,RM0033
APP202602261,3172014405932261,CIF1002261,2025-02-09,UMKM,PT Santoso Makmur,PT,Fitri Saputra,P,33,Menikah,S2,DKI Jakarta,Jakarta Utara,Kramat Jati,Region 2,KCP Cikini,Manufaktur,Pengolahan Makanan Ringan,6,65,2134603,57,100000000,KMK,18,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,92.7,761067000,608853600,7.61,SHM,Ya,3.0,0.83,Diterima,RM0028
APP202602262,3271014312702262,CIF1002262,2025-08-16,UMKM,CV Hutapea Mandiri,PT,Fitri Suryadi,P,56,Cerai Mati,S1,Jawa Barat,Bogor,Sukmajaya,Region 3,KCP Kelapa Gading,Manufaktur,Pengolahan Makanan Ringan,2,78,1992270,62,150000000,KI,48,Pembelian mesin produksi tambahan usaha Pengolahan Makanan Ringan,Ruko,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,454.1,5928820000,4743056000,39.53,SHM,Tidak,3.0,0.393,Ditolak,RM0007
