laporan_id,NIK,year,revenue,net_profit,total_asset,total_liability,operating_cashflow
FIN005278,3174015403842639,2025,15181768,2702638,26954821,16448819,3136178
FIN005279,3174016012732640,2024,4651503,660123,8603204,2438987,534095
FIN005280,3174016012732640,2025,5239879,833970,8282679,4741406,981877
FIN005281,3671012807702641,2024,34679433,2604679,53101884,29643074,2565866
FIN005282,3671012807702641,2025,51024210,4523504,59127121,35207266,5516122
FIN005283,3172016411012642,2024,24192562,2665382,46127035,17133330,2980592
FIN005284,3172016411012642,2025,26187643,2677407,42217387,23505061,3049740
FIN005285,3671015201012643,2024,27976724,5732904,39804191,20337643,6857975
FIN005286,3671015201012643,2025,34944593,6720314,64204234,33295458,6696196
FIN005287,3671012408742644,2024,16364070,718322,31673723,9264428,791412
FIN005288,3671012408742644,2025,20017851,943268,38405834,16858133,1067047
FIN005289,3671011403882645,2024,11340100,2234120,14739727,6244358,2294680
FIN005290,3671011403882645,2025,9763431,1871983,13533147,3087019,1872511
FIN005291,3674014410742646,2024,10185441,885906,16002994,7992126,1007162
FIN005292,3674014410742646,2025,13589254,1228718,26003125,16594575,1348139
FIN005293,3271015508752647,2024,9243596,944109,15285292,7986988,1258159
FIN005294,3271015508752647,2025,12385952,1287574,17069171,4172224,1588877
FIN005295,3172010412802648,2024,29483042,2013812,42779632,13592896,2456052
FIN005296,3172010412802648,2025,33377552,2442386,65326526,24678344,2531720
FIN005297,3671010712752649,2024,24736718,2882183,35139393,8558668,2732933
FIN005298,3671010712752649,2025,22169010,2612303,33323020,14400054,3477143
FIN005299,3275016712012650,2024,27426937,2564863,35377440,13938473,3418688
FIN005300,3275016712012650,2025,33860177,3208158,48066471,12309172,4056387
FIN005301,3674010612962651,2024,14537228,1466951,21144939,7722150,1341460
FIN005302,3674010612962651,2025,11337552,998918,22478137,10013844,1070122
FIN005303,3671014907812652,2024,25169018,2567061,37984572,11826755,3283284
FIN005304,3671014907812652,2025,22684483,2607575,27689898,6886092,2625511
FIN005305,3674014806992653,2024,51158742,8274283,92280221,62437539,9546665
FIN005306,3674014806992653,2025,70859773,10868425,113772238,65734227,14105160
FIN005307,3171016309742654,2024,61734606,8852569,95244678,44811125,8874777
FIN005308,3171016309742654,2025,76332924,10098294,124887242,36136974,12285726
FIN005309,3175010611792655,2024,14557192,1695291,26619439,13881622,1389194
FIN005310,3175010611792655,2025,17725887,2522196,27633044,12381754,2489751
FIN005311,3172015704802656,2024,10573487,166618,19197222,11364859,206829
FIN005312,3172015704802656,2025,11847867,226151,16184430,8561425,198445
FIN005313,3173014105842657,2024,22568172,254523,38538228,21375403,258481
FIN005314,3173014105842657,2025,26363895,247159,31714049,7492784,332012
FIN005315,3271010811732658,2024,7223652,759426,10198381,6893556,746541
FIN005316,3271010811732658,2025,7856152,1064102,14413907,9689145,1168410
FIN005317,3271010512892659,2024,21841238,2803341,42091542,25266367,3321088
FIN005318,3271010512892659,2025,25723766,3323563,30486937,18528069,3489147
FIN005319,3671011702742660,2024,28799978,2255374,53190255,18339967,3050159
FIN005320,3671011702742660,2025,25047864,1877449,49406247,26596097,1915615
FIN005321,3671010705662661,2024,20333373,1733694,40008551,14437633,2341788
FIN005322,3671010705662661,2025,23738728,2564409,28142247,7242449,2993253
FIN005323,3671015205992662,2024,49574450,4288851,63312021,37042940,4541673
FIN005324,3671015205992662,2025,54708141,4585627,71717778,46179040,3699376
FIN005325,3671012901682663,2024,23299901,1829303,33328416,18629193,1996168
FIN005326,3671012901682663,2025,30309584,2841546,33538374,17704332,3284172
FIN005327,3276011610912664,2024,78429722,14009399,152699480,84511148,15428963
FIN005328,3276011610912664,2025,110119634,24812016,193549470,93249169,27875667
FIN005329,3671014910952665,2024,54856319,5763879,75902514,46760111,5516602
FIN005330,3671014910952665,2025,47405054,5085642,89873908,41241001,4985107
FIN005331,3671011705892666,2024,19985651,1352308,39290675,17541717,1702493
FIN005332,3671011705892666,2025,28851617,2306708,49413148,20260597,1903976
FIN005333,3674016305842667,2024,28727579,1242936,53957469,27559554,1303387
FIN005334,3674016305842667,2025,32214503,1647779,54041058,34377819,2278163
FIN005335,3671010607842668,2024,21410760,2403018,39738092,25957812,1987544
FIN005336,3671010607842668,2025,24843774,3121450,36466195,14554187,3961013
FIN005337,3171014203992669,2024,32879153,3724159,42101201,26353494,4689684
FIN005338,3171014203992669,2025,28235526,2890424,53799391,11778519,3675290
FIN005339,3671012511842670,2024,27066396,2332499,41279668,10933800,3148133
FIN005340,3671012511842670,2025,25298096,2002439,34267717,18813919,2074727
FIN005341,3276017107002671,2024,23047656,2925229,30787412,19277845,2770261
FIN005342,3276017107002671,2025,20752585,2160587,36189318,8423229,1781147
FIN005343,3171010902932672,2024,16333888,1755455,27514194,8642359,2351122
FIN005344,3171010902932672,2025,16620624,1627277,21835288,14335528,1973114
FIN005345,3671015806702673,2024,5829532,741430,10746018,6418511,1011693
FIN005346,3671015806702673,2025,6929284,1062530,7694129,2770351,972840
FIN005347,3173012804742674,2024,46715470,4967400,90911167,49840730,5627937
FIN005348,3173012804742674,2025,56350632,5461813,105381926,21447079,5772880
FIN005349,3271011509962675,2024,32245731,4971925,57642895,11825112,5944769
FIN005350,3271011509962675,2025,36196770,4519844,59529689,28906467,6211296
FIN005351,3674016703942676,2024,12846723,2304343,25614996,10263481,2053421
FIN005352,3674016703942676,2025,10291359,1744965,14526859,8677475,1955417
FIN005353,3173010108932677,2024,17009991,2169069,30738188,8384016,2178925
FIN005354,3173010108932677,2025,20811979,3274581,26820721,8464683,3036284
FIN005355,3674012610692678,2024,22706177,2678371,39889127,18219562,2278024
FIN005356,3674012610692678,2025,21692413,2034496,25784055,5346960,2441914
FIN005357,3671015611842679,2024,4708671,390674,5768920,2686974,323797
FIN005358,3671015611842679,2025,5467561,517219,9528845,1950832,503409
FIN005359,3275010102012680,2024,5660167,277943,11245099,5282902,379314
FIN005360,3275010102012680,2025,6253386,309325,8410070,2894832,365610
FIN005361,3671013105732681,2024,38357131,2871775,72096489,43882731,2650694
FIN005362,3671013105732681,2025,59395997,4243724,70795637,16553364,5902054
FIN005363,3671011812992682,2024,12306558,1159166,13745861,5669346,1092568
FIN005364,3671011812992682,2025,12237141,1083016,16613239,5878622,879436
FIN005365,3174012404812683,2024,48652051,3368860,59464549,36022308,3140506
FIN005366,3174012404812683,2025,75891833,4492108,105624893,37375870,4904966
FIN005367,3671016212792684,2024,25764335,750316,50900680,16273212,944478
FIN005368,3671016212792684,2025,30312352,945461,34378058,9500435,1283120
FIN005369,3175010808872685,2024,16422717,3180147,22216639,6741752,3381524
FIN005370,3175010808872685,2025,19309017,3324264,21391216,12810849,3717242
FIN005371,3275012706652686,2024,39260846,5268529,75791662,35370966,4548122
FIN005372,3275012706652686,2025,41256519,4486196,52592335,15390082,6132281
FIN005373,3276014606022687,2024,13664984,1799803,15400252,3147388,1791477
FIN005374,3276014606022687,2025,18085114,2150493,21864641,7154542,1951385
FIN005375,3674010610802688,2024,29107609,2404126,43661187,23210305,3263016
FIN005376,3674010610802688,2025,30036715,1969757,58755563,19951619,1915598
FIN005377,3276016803762689,2024,8332683,914168,16135698,11197074,830736
FIN005378,3276016803762689,2025,11565284,1508776,23045462,15616843,1718419
FIN005379,3275011706712690,2024,15136110,1754468,16967828,3706675,1772229
FIN005380,3275011706712690,2025,13064203,1827270,21023568,9863275,2141892
FIN005381,3671016704792691,2024,6364529,730262,12225250,2467833,793709
FIN005382,3671016704792691,2025,7562420,831887,11738038,7643903,1134718
FIN005383,3172011501012692,2024,36950244,2478159,57165402,22354675,2516644
FIN005384,3172011501012692,2025,38364966,2797364,59122707,25581666,2427911
FIN005385,3674010609012693,2024,13037243,2246632,15928663,9543457,2835766
FIN005386,3674010609012693,2025,14762928,3107600,22169171,7931593,3050311
FIN005387,3173012808952694,2024,46537480,2343032,87715354,32756456,2643801
FIN005388,3173012808952694,2025,47458053,2339986,64194646,20014014,3117277
FIN005389,3671012806792695,2024,26759035,1471747,36456663,8572570,1497178
FIN005390,3671012806792695,2025,27049746,1510366,31318297,11815524,1614281
FIN005391,3276012301752696,2024,13112059,1376711,14512628,8575158,1418960
FIN005392,3276012301752696,2025,17616997,2053501,23155723,6489902,2663541
FIN005393,3174013011902697,2024,19744218,898533,37337453,11107690,760343
FIN005394,3174013011902697,2025,19254750,782224,28807391,6526805,846383
FIN005395,3175011010842698,2024,11928484,1816299,22231330,9299063,2222982
FIN005396,3175011010842698,2025,13045997,1618813,15936990,3204270,1366270
FIN005397,3671012502692699,2024,33228942,3237995,36556200,25313137,4179275
FIN005398,3671012502692699,2025,39130225,4304356,51692517,23719516,5609127
FIN005399,3671016102872700,2024,25480521,2485227,50560361,24892016,2835069
FIN005400,3671016102872700,2025,29062278,3077937,33038415,19169618,2971810
FIN005401,3173015803922701,2024,26319064,2979861,41132676,12049862,2892980
FIN005402,3173015803922701,2025,18321687,1969693,26196649,7025444,2235353
FIN005403,3671010206972702,2024,14676066,1550700,19199122,3959374,2107552
FIN005404,3671010206972702,2025,13447549,1635961,21073538,7848562,1712781
FIN005405,3275011410942703,2024,15620260,3369233,25919529,7573772,3486004
FIN005406,3275011410942703,2025,16875091,3013528,18859225,7469919,3856629
FIN005407,3674014908712704,2024,25279660,2586770,44174132,17251055,2152228
FIN005408,3674014908712704,2025,33807655,3594363,56609530,13884029,3051389
FIN005409,3275010503982705,2024,9196640,713371,16325772,4873005,871293
FIN005410,3275010503982705,2025,13748235,997957,24573032,15975586,1063495
FIN005411,3174012210732706,2024,12958790,2196891,19221610,8617988,2102163
FIN005412,3174012210732706,2025,11064275,1509833,14435387,6321472,1332527
FIN005413,3275015810682707,2024,7869438,106247,11254274,7328582,87387
FIN005414,3275015810682707,2025,6516308,82695,12615314,4232439,81248
FIN005415,3671016209782708,2024,7404856,763235,9232755,5086115,717063
FIN005416,3671016209782708,2025,7191576,723376,14201103,6459354,717117
FIN005417,3174011911802709,2024,8345539,951190,14572184,4884448,964356
FIN005418,3174011911802709,2025,6823925,900671,10116184,3809673,890039
FIN005419,3271014110692710,2024,17601588,3061188,24118751,16621481,3372450
FIN005420,3271014110692710,2025,19074508,2680326,28261999,15286458,3572067
FIN005421,3671015310972711,2024,21823841,212253,29989165,10532162,237728
FIN005422,3671015310972711,2025,19869998,172474,30464463,11032742,186035
FIN005423,3671011405942712,2024,24889132,4188336,37752691,18821621,4451302
FIN005424,3671011405942712,2025,26159366,3687987,51079035,28256012,4279408
FIN005425,3174011510022713,2024,54693771,1665443,79020205,38072401,1703835
FIN005426,3174011510022713,2025,66314889,2393226,112628509,68132292,2343413
FIN005427,3172012912682714,2024,21902424,2432732,37703826,24780012,2926099
FIN005428,3172012912682714,2025,28139086,3062804,38123436,11236506,4126871
FIN005429,3172011706862715,2024,19513426,2493310,29380843,11488515,3385284
FIN005430,3172011706862715,2025,22492978,2171911,31357663,13225057,1850819
FIN005431,3271016512722716,2024,23142370,2859727,39751582,9348611,3938062
FIN005432,3271016512722716,2025,15148108,1920782,28098678,10094385,1897945
FIN005433,3171016001902717,2024,23836813,4660464,30763049,17154176,3837580
FIN005434,3171016001902717,2025,23714227,4657875,35874563,8572729,4401594
FIN005435,3174010510842718,2024,16718776,1595078,28483567,6478719,1375098
FIN005436,3174010510842718,2025,20362377,1972155,37703078,8539384,2741462
FIN005437,3671015003792719,2024,29146713,4603518,58134723,21356516,5460364
FIN005438,3671015003792719,2025,36954000,5480698,62186156,20514253,5642301
FIN005439,3671010107742720,2024,16114390,2132484,31048078,13676998,2595353
FIN005440,3671010107742720,2025,17491022,2399997,27805458,10828963,3084130
FIN005441,3271010306662721,2024,10859731,985590,14035397,6264411,864906
FIN005442,3271010306662721,2025,12468808,1156394,19582293,11929669,1313594
FIN005443,3674015511932722,2024,30190260,311388,56021663,12373259,422229
FIN005444,3674015511932722,2025,28465341,249118,40142680,14776105,278775
FIN005445,3275014803012723,2024,9611118,1226106,18670217,4319508,1073073
FIN005446,3275014803012723,2025,9567648,1155810,16049971,4549007,1157659
FIN005447,3174015409652724,2024,26016688,2450757,48530736,10369088,2427039
FIN005448,3174015409652724,2025,31660283,2765942,34846081,19973060,3654556
FIN005449,3174016301652725,2024,18328135,2152411,29743686,6083482,2802357
FIN005450,3174016301652725,2025,17673862,1881398,28495721,16252722,1952843
FIN005451,3671010208812726,2024,18367998,200931,31126445,11289093,225924
FIN005452,3671010208812726,2025,18530789,162735,28408678,11765176,204390
FIN005453,3674016807812727,2024,24101405,3299094,36666531,15224948,4093382
FIN005454,3674016807812727,2025,28274093,4035833,53261675,16506190,4399643
FIN005455,3674015904722728,2024,48085022,6837139,67417962,30823446,8651591
FIN005456,3674015904722728,2025,52296053,7616758,97178680,24272747,10000269
FIN005457,3671010603652729,2024,15093030,1160333,20961067,12848898,1071401
FIN005458,3671010603652729,2025,14787845,1072780,29039708,6403566,1443035
FIN005459,3271010903862730,2024,9625322,422301,15536884,7885044,542489
FIN005460,3271010903862730,2025,11331518,560515,21803819,8398852,479214
FIN005461,3275012007822731,2024,7823974,306976,14846907,7812854,282071
FIN005462,3275012007822731,2025,7349244,259776,9517210,3850508,265044
FIN005463,3671011511862732,2024,17055566,3120187,34093896,11768240,3390000
FIN005464,3671011511862732,2025,20043034,3530126,31278725,11367042,4552887
FIN005465,3671014702772733,2024,16352579,2436473,25639734,5897774,2380441
FIN005466,3671014702772733,2025,20148553,2744159,35522213,20868335,3433996
FIN005467,3671010110792734,2024,7173712,492729,9915302,6086055,500133
FIN005468,3671010110792734,2025,8361051,531473,14432551,3864373,518893
FIN005469,3671016005902735,2024,10097941,1596366,18780677,5079146,2104517
FIN005470,3671016005902735,2025,10958951,1486315,19387237,5883016,1994423
FIN005471,3172012402912736,2024,8724026,622929,15375534,3334494,770123
FIN005472,3172012402912736,2025,9931999,907449,18930133,7187929,1021347
FIN005473,3276015501912737,2024,31533866,4787263,53143611,15251613,6223867
FIN005474,3276015501912737,2025,38888769,5216518,44550216,22856081,6450134
FIN005475,3275012910712738,2024,25397208,257779,33708420,13044885,331023
FIN005476,3275012910712738,2025,30935915,265731,49534862,10694126,244734
FIN005477,3275017112952739,2024,9869980,1150506,10880990,7499932,1495133
FIN005478,3275017112952739,2025,10127513,1346724,13361291,6705203,1680773
FIN005479,3271014204772740,2024,55516827,8045112,62647405,43664525,6990588
FIN005480,3271014204772740,2025,68744912,8816827,126627521,31693343,8182117
FIN005481,3171010408692741,2024,9490960,915672,15196564,6656426,758172
FIN005482,3171010408692741,2025,13277151,1194554,20358856,8579921,1305045
FIN005483,3175011309822742,2024,13558997,570527,18916732,10640640,599775
FIN005484,3175011309822742,2025,18004870,818562,24249001,8068424,752617
FIN005485,3276010511752743,2024,15730893,1970481,26282729,13771381,2010030
FIN005486,3276010511752743,2025,17069485,1905063,21501950,8163480,2164277
FIN005487,3671011309932744,2024,6844829,763941,8202606,3845620,641678
FIN005488,3671011309932744,2025,8550556,911867,13669960,9052740,836482
FIN005489,3174015802852745,2024,11913036,590630,17193370,8741094,662010
FIN005490,3174015802852745,2025,8499627,360456,9919300,2648699,429105
FIN005491,3172016201972746,2024,11585890,1350976,19105603,9795531,1693385
FIN005492,3172016201972746,2025,12882747,1784448,22146193,12455458,2304678
FIN005493,3276015708912747,2024,25961310,2751579,34459400,10063111,2536737
