account_id,NIK,account_number,bank_name,account_type,account_status,opened_date,average_balance_6m,average_monthly_credit,average_monthly_debit,transaction_frequency_monthly,overdraft_count_6m,current_balance
ACC003761,3674010512992780,4086798287,Bank Panin,Giro,Aktif,2015-12-26,38208451,3091295,2342672,187,0,19122864
ACC003762,3173015712752781,5579814495,Bank BRI,Tabungan,Aktif,2016-08-19,13338924,1537491,1252042,98,0,17456030
ACC003763,3175011910002782,4296586418,Bank Permata,Tabungan,Aktif,2020-08-14,14973330,916501,685480,103,0,20684479
ACC003764,3175011910002782,1243620737,Bank CIMB Niaga,Tabungan,Aktif,2021-09-30,13879947,1182239,941165,124,0,17555407
ACC003765,3275016109692783,2967096076,BNI,Tabungan,Aktif,2019-04-26,26025222,1020514,725269,104,0,33632624
ACC003766,3674010208012784,2350455204,Bank BCA,Tabungan,Aktif,2024-11-18,34711908,1492570,1101526,49,1,-88495
ACC003767,3175015011752785,9927720981,Bank BCA,Tabungan,Dormant,2022-01-23,1577817,281063,249096,118,0,124097
ACC003768,3175015011752785,3357372961,Bank Permata,Tabungan,Dormant,2015-05-26,2424695,248919,218101,109,0,295864
ACC003769,3276015601822786,3808957581,Bank Panin,Tabungan,Aktif,2020-02-17,23892908,2620185,2337760,51,0,16831774
ACC003770,3276015601822786,9608173685,Bank BRI,Giro,Aktif,2024-12-25,36287433,2389037,1934228,175,0,34081532
ACC003771,3174016107912787,5334617041,Bank Panin,Tabungan,Aktif,2025-05-30,7484662,810627,705195,74,0,8151891
ACC003772,3174014403002788,4577077762,Bank OCBC NISP,Giro,Aktif,2020-09-07,9841337,1381744,1207861,192,0,5602562
ACC003773,3671015408012789,9932842959,Bank Permata,Giro,Aktif,2017-03-18,7212891,1181518,1003868,27,0,10268415
ACC003774,3671015408012789,9461542706,Bank BCA,Giro,Aktif,2018-12-28,15242448,1052192,865485,34,0,19796555
ACC003775,3271015202772790,1411362371,Bank Danamon,Giro,Aktif,2020-09-02,31637860,2156757,1819775,35,0,54317444
ACC003776,3276015604972791,3142330992,BNI,Giro,Dormant,2017-01-05,10163353,1869835,1732468,25,2,1944708
ACC003777,3671011108912792,8652399740,Bank Permata,Giro,Aktif,2018-01-06,10051173,1097296,960952,94,0,6020413
ACC003778,3671011108912792,1949444336,Bank BRI,Tabungan,Aktif,2018-12-24,16640685,911347,743499,153,2,-30186
ACC003779,3275016004872793,8279868906,Bank Mandiri,Tabungan,Aktif,2017-04-23,14464326,1019697,767591,111,1,18530525
ACC003780,3275016004872793,2040610012,Bank OCBC NISP,Tabungan,Aktif,2022-08-12,6417516,688007,579082,174,0,8730408
ACC003781,3671010102872794,1493356310,Bank CIMB Niaga,Tabungan,Dormant,2018-08-10,1812029,994536,963947,156,0,439830
ACC003782,3671010102872794,4480163319,Bank Mandiri,Giro,Aktif,2023-06-26,10246923,1276245,1119076,45,0,6506766
ACC003783,3275011103672795,3296156185,Bank Panin,Giro,Dormant,2019-08-05,929849,433273,415801,102,0,72819
ACC003784,3275011103672795,9629138242,Bank OCBC NISP,Giro,Aktif,2023-01-10,4316966,424986,376289,184,0,1876129
ACC003785,3271010203012796,1505236130,Bank OCBC NISP,Giro,Aktif,2018-05-12,3770156,675936,625609,124,2,4487260
ACC003786,3171015106702797,9436487562,Bank Mandiri,Tabungan,Dormant,2017-08-31,29493772,2230811,1666589,168,1,2184490
ACC003787,3275016309902798,1138651997,Bank Mandiri,Tabungan,Aktif,2024-02-24,20061420,2982997,2728713,99,0,31356005
ACC003788,3173012304782799,8008153059,BNI,Giro,Aktif,2017-03-17,35237406,2437783,1874527,32,1,63284881
ACC003789,3671017012762800,9306644101,Bank Panin,Tabungan,Aktif,2024-06-01,55445857,4142097,3453282,123,0,72760401
ACC003790,3671012607902801,3506125236,BNI,Tabungan,Aktif,2015-06-10,2615181,979850,925593,163,0,2713018
ACC003791,3171015502852802,6705150346,Bank BRI,Giro,Aktif,2021-12-15,16348747,1392910,1161580,108,0,13610692
ACC003792,3671012301662803,7406580937,Bank Mandiri,Tabungan,Aktif,2021-07-24,14097642,1438946,1295410,185,0,18770242
ACC003793,3671012301662803,7515764742,Bank OCBC NISP,Giro,Aktif,2015-09-01,31295386,2068675,1690975,154,0,21063967
ACC003794,3671016005992804,5772675351,Bank Permata,Tabungan,Aktif,2016-12-24,989658,453290,435341,108,0,623987
ACC003795,3671016005992804,2742313115,Bank Panin,Tabungan,Dormant,2023-03-24,2440290,375819,317833,49,0,265330
ACC003796,3276012208872805,3674922657,Bank Permata,Tabungan,Aktif,2019-02-27,19015998,855588,648849,122,0,22389696
ACC003797,3671012006952806,6350910941,Bank Panin,Tabungan,Aktif,2023-06-19,25962557,1371236,1030336,91,0,14886510
ACC003798,3171015301932807,8068997479,Bank Panin,Tabungan,Aktif,2021-03-02,50478760,2524223,1924084,134,0,34259032
ACC003799,3671015307992808,6005287827,BNI,Tabungan,Aktif,2021-10-09,3543647,653212,577647,141,0,5786125
ACC003800,3671015307992808,5376347881,Bank Mandiri,Tabungan,Aktif,2021-12-02,5754679,845515,774939,137,0,5132203
ACC003801,3174016007762809,7996560746,Bank OCBC NISP,Giro,Aktif,2015-06-21,7307339,529995,420738,30,0,7592519
ACC003802,3175016812802810,2018705546,Bank CIMB Niaga,Giro,Aktif,2015-04-22,9086251,1016272,838081,177,0,9384274
ACC003803,3174010411942811,5108192461,Bank Permata,Tabungan,Dormant,2019-05-31,20861405,1368527,1115499,119,0,1385974
ACC003804,3276010605772812,1167774071,Bank BCA,Tabungan,Aktif,2018-09-04,8047623,618005,502873,150,0,8726336
ACC003805,3671016807882813,1259377971,Bank OCBC NISP,Tabungan,Aktif,2022-08-11,34867101,3103940,2492628,98,0,49120517
ACC003806,3671013110682814,4470892172,BNI,Tabungan,Aktif,2020-10-15,2438784,437645,382458,99,0,2595639
ACC003807,3671013110682814,9361053936,Bank BRI,Giro,Aktif,2025-07-20,2060669,427686,384209,147,0,1367935
ACC003808,3171015107752815,3010575437,Bank Danamon,Tabungan,Aktif,2024-05-09,64719538,4716596,3476124,198,0,79644911
ACC003809,3171015107752815,4948647086,Bank BRI,Giro,Aktif,2015-08-27,95553591,4652737,3616371,199,0,158851393
ACC003810,3171014407722816,9720285799,Bank BNI,Tabungan,Aktif,2024-05-14,5724974,1010763,948389,138,0,3567997
ACC003811,3171010409002817,7290823396,BPR Mitra Usaha,Giro,Aktif,2017-10-18,39812694,4613704,3759284,181,0,18652637
ACC003812,3671016407792818,1131288163,Bank BCA,Giro,Aktif,2024-06-11,25709113,1322011,1014851,179,0,35641059
ACC003813,3671016407792818,3143469194,BNI,Giro,Aktif,2019-03-19,5556552,1602270,1510542,78,0,9146478
ACC003814,3671016311722819,1491261905,BNI,Tabungan,Aktif,2015-03-25,12036923,732055,587643,44,0,16338583
ACC003815,3671014312772820,9115426112,BPR Mitra Usaha,Tabungan,Dormant,2023-12-05,5705704,286612,204254,34,0,1302983
ACC003816,3174014511862821,9081764105,Bank BCA,Tabungan,Aktif,2015-12-08,7331499,931781,803167,25,0,9006097
ACC003817,3674014307762822,8350146545,Bank BRI,Tabungan,Aktif,2016-04-05,22436430,2466356,2075378,123,0,40215537
ACC003818,3671015609982823,4007945310,Bank Permata,Giro,Aktif,2025-02-13,20912973,3089351,2791828,99,1,35668265
ACC003819,3276015904942824,5924383982,Bank BRI,Tabungan,Aktif,2020-11-22,5284532,367115,263090,174,0,7182094
ACC003820,3173016103982825,4738071820,Bank BCA,Giro,Dormant,2024-08-13,37771613,2375902,1713722,194,0,2227305
ACC003821,3275016308862826,6720348784,Bank Danamon,Giro,Aktif,2022-06-03,2785663,630162,598344,170,0,3309881
ACC003822,3275016308862826,4731581824,Bank Danamon,Giro,Aktif,2017-08-29,6471843,712188,631133,161,0,10755140
ACC003823,3671015412982827,3474185120,Bank Danamon,Giro,Aktif,2023-10-08,79057216,7336244,5588466,65,0,52991011
ACC003824,3674011304732828,8484831008,BNI,Giro,Aktif,2018-06-25,6572601,2184838,2114073,127,0,5228951
ACC003825,3175012302732829,8773035759,Bank CIMB Niaga,Giro,Aktif,2018-10-10,23728674,1234068,972176,191,0,23130628
ACC003826,3175012302732829,9533541118,Bank OCBC NISP,Tabungan,Aktif,2025-07-14,6975021,1151175,1066809,48,0,12155066
ACC003827,3671014904832830,3694937662,Bank OCBC NISP,Giro,Aktif,2019-05-25,48280476,3976508,3207942,58,0,84769587
ACC003828,3172015702882831,6182097144,Bank Permata,Giro,Aktif,2023-12-06,11156678,2242597,2104363,77,0,13243294
ACC003829,3275015202662832,1631908562,Bank CIMB Niaga,Tabungan,Aktif,2016-01-18,2758020,1359800,1308289,149,0,4661638
ACC003830,3671012309972833,6322791548,Bank BCA,Giro,Aktif,2021-11-24,16429764,830499,630825,174,0,13527161
ACC003831,3674011305732834,1414490310,Bank Permata,Giro,Aktif,2019-06-25,44713957,3847992,2946868,188,0,53287050
ACC003832,3674016106702835,9278908818,Bank BRI,Giro,Aktif,2022-01-15,6001797,2008305,1937689,94,0,6838926
ACC003833,3174017103762836,1251944255,Bank Danamon,Tabungan,Aktif,2015-11-02,2999718,607037,545742,108,0,2403560
ACC003834,3171011203742837,9019718803,BNI,Giro,Aktif,2022-01-21,13338178,2696521,2509328,60,2,11328945
ACC003835,3171011908032838,4942609313,Bank BCA,Giro,Aktif,2024-09-29,56805405,3609016,2772246,61,0,97116764
ACC003836,3171011908032838,5882185374,Bank OCBC NISP,Tabungan,Aktif,2023-10-25,103295608,4836669,3469728,88,0,133166763
ACC003837,3671015512692839,8720242947,Bank BCA,Giro,Dormant,2020-11-14,14713217,1561915,1368377,59,0,882247
ACC003838,3271011608812840,8071953998,Bank Panin,Giro,Aktif,2022-11-18,7255036,1353924,1237512,91,0,5429298
ACC003839,3674014702672841,1551724657,Bank CIMB Niaga,Giro,Aktif,2021-04-23,20798587,5906262,5427511,169,0,22360821
ACC003840,3674014702672841,1452369173,Bank CIMB Niaga,Tabungan,Aktif,2022-12-02,25623424,5683627,5354136,147,0,22735531
ACC003841,3174015001872842,4348701865,Bank BRI,Tabungan,Aktif,2022-10-24,14591231,1044546,750565,131,1,19693840
ACC003842,3174015001872842,2148089724,Bank Mandiri,Tabungan,Aktif,2023-10-31,12766376,666799,537404,183,0,18339290
ACC003843,3271011205712843,5632353853,Bank Permata,Giro,Aktif,2021-05-14,26657627,7211458,6812263,130,1,26338975
ACC003844,3276011312932844,7891173823,Bank BCA,Giro,Aktif,2015-09-07,1331335,1169267,1139381,59,0,2112918
ACC003845,3172014609662845,8543350323,Bank Danamon,Giro,Aktif,2018-11-06,7898354,1851273,1769869,131,1,11087493
ACC003846,3172014609662845,5999175980,Bank Mandiri,Giro,Aktif,2015-04-10,38598488,2595943,1968521,147,0,20823868
ACC003847,3174011001702846,8185933076,Bank BNI,Tabungan,Aktif,2023-05-06,10734860,836023,711978,111,0,16601622
ACC003848,3174011001702846,8175056058,BPR Mitra Usaha,Giro,Aktif,2022-11-19,17269154,763735,567332,104,0,12559601
ACC003849,3271016712702847,8787882617,Bank Panin,Tabungan,Dormant,2017-03-28,19639240,2212495,1982254,160,0,2196849
ACC003850,3271011707802848,2267242210,Bank CIMB Niaga,Giro,Aktif,2015-11-21,4423118,1924680,1867265,82,0,5165361
ACC003851,3271011707802848,9219122870,Bank OCBC NISP,Giro,Aktif,2024-04-28,16220616,1726177,1481831,97,0,11870880
ACC003852,3671016109792849,7885464988,BPR Mitra Usaha,Tabungan,Aktif,2020-02-05,14212606,1081191,838309,159,0,17014318
ACC003853,3173016304942850,8747070476,Bank BNI,Tabungan,Aktif,2016-11-19,44349976,1720341,1226101,149,0,27773781
ACC003854,3173016304942850,6240095400,Bank CIMB Niaga,Tabungan,Aktif,2016-05-29,29080335,1355137,1063862,170,0,12664078
ACC003855,3671014706932851,6651171956,BNI,Tabungan,Aktif,2024-03-11,26890431,2199915,1742833,38,0,35961707
ACC003856,3671014706932851,5926352802,Bank Mandiri,Giro,Aktif,2015-01-14,15464035,2432931,2255303,44,0,10836536
ACC003857,3275010810862852,7526214627,BPR Mitra Usaha,Giro,Aktif,2018-08-21,32565243,2458274,2027722,58,0,13431545
ACC003858,3671016806952853,2311970911,Bank Panin,Giro,Aktif,2016-12-07,13530043,1093215,949223,173,0,17339958
ACC003859,3671016806952853,6133074059,Bank Danamon,Tabungan,Aktif,2016-11-18,28738994,1800600,1316498,57,1,22084802
ACC003860,3671013108902854,7858010334,Bank BCA,Tabungan,Aktif,2023-01-26,7796448,2256973,2165961,43,0,10819645
ACC003861,3671013108902854,9367518612,Bank OCBC NISP,Giro,Aktif,2018-12-16,24927790,2256190,1961910,153,0,18688053
ACC003862,3174015803692855,6655329343,Bank BCA,Tabungan,Aktif,2017-04-28,3601080,1272725,1221970,111,0,1792235
ACC003863,3276012910972856,8488854802,Bank CIMB Niaga,Giro,Aktif,2015-07-16,15670099,1185686,977606,179,0,20709548
ACC003864,3276012910972856,1663853842,BPR Mitra Usaha,Giro,Aktif,2021-10-29,24471080,1420219,1084524,63,0,19780258
ACC003865,3271011205032857,9237083553,BPR Mitra Usaha,Tabungan,Dormant,2023-09-11,19129823,824207,605859,106,0,1352114
ACC003866,3173012407772858,6998194302,Bank Mandiri,Giro,Aktif,2024-11-13,73639805,3043575,2222609,121,0,46067489
ACC003867,3173012407772858,7493926494,Bank Panin,Giro,Aktif,2018-01-06,65204697,3162359,2333761,119,1,36887539
ACC003868,3275012407782859,5472847375,Bank BCA,Giro,Aktif,2021-05-20,2264657,521736,493756,67,0,2308488
ACC003869,3275012407782859,8038559193,Bank BRI,Tabungan,Aktif,2016-04-16,5695431,647407,589853,117,0,8931985
ACC003870,3671011910702860,5089624362,Bank Mandiri,Giro,Aktif,2015-07-28,19230230,1092070,813154,194,0,17431286
ACC003871,3671011910702860,4187198775,Bank Mandiri,Giro,Aktif,2016-07-22,26204231,1464413,1139240,109,0,21203978
ACC003872,3173014501812861,2039143050,Bank Panin,Tabungan,Aktif,2020-10-09,17556047,1056911,759912,132,0,8270018
ACC003873,3674012909692862,7047269832,Bank Danamon,Tabungan,Aktif,2020-05-30,27951884,2575533,2294309,33,0,33861878
ACC003874,3174014507802863,9558350759,Bank OCBC NISP,Giro,Aktif,2024-09-30,13552429,1058032,852802,47,2,21346590
ACC003875,3671015508872864,1370452535,Bank BCA,Giro,Aktif,2021-09-22,3621550,829529,750698,54,0,6311077
ACC003876,3671015508872864,5356682763,Bank BRI,Tabungan,Dormant,2015-05-13,4389525,1004684,900911,199,0,235922
ACC003877,3171010803852865,9207884295,Bank Danamon,Giro,Aktif,2018-01-01,4831240,856889,762354,39,0,6780803
ACC003878,3175016312002866,4259338922,Bank Danamon,Tabungan,Aktif,2022-11-02,7846952,830603,688386,140,0,9614914
ACC003879,3174014303972867,8443895283,Bank BNI,Tabungan,Aktif,2023-06-11,11150492,1587337,1418605,91,0,7674658
ACC003880,3174014303972867,7942760070,Bank BNI,Giro,Aktif,2022-04-09,9910143,1701468,1530623,156,0,7205590
ACC003881,3671016205912868,9873915231,Bank Mandiri,Giro,Dormant,2019-08-08,8498326,871746,784810,109,0,856261
ACC003882,3276012604792869,2902768832,Bank Panin,Giro,Aktif,2019-01-14,10631732,737443,548937,192,0,16472494
ACC003883,3276012604792869,4710707285,Bank BRI,Giro,Aktif,2019-08-06,2667553,562216,525465,88,0,2703176
ACC003884,3171013003892870,2453688395,BPR Mitra Usaha,Tabungan,Aktif,2016-02-25,7127283,1199681,1109259,57,0,3732348
ACC003885,3674011412932871,5436790493,BNI,Tabungan,Aktif,2018-02-08,33295420,1992189,1631386,161,0,42810195
ACC003886,3671017009852872,9288763572,Bank BNI,Tabungan,Aktif,2017-07-26,3654904,1157065,1077411,174,0,2053956
ACC003887,3671016105032873,1650824723,Bank OCBC NISP,Tabungan,Aktif,2015-06-07,6122928,727036,649910,128,0,10256297
ACC003888,3276012501792874,5281215083,Bank BNI,Tabungan,Aktif,2023-04-11,30275386,1693677,1322407,97,0,30413291
ACC003889,3674014509792875,9786237351,BPR Mitra Usaha,Tabungan,Aktif,2022-02-10,2048222,1544668,1494650,133,1,-100165
ACC003890,3271012102882876,3757510851,Bank CIMB Niaga,Giro,Aktif,2018-09-23,9288581,2232579,2136732,40,0,13665730
ACC003891,3271012102882876,9407255475,Bank Mandiri,Tabungan,Aktif,2017-09-23,18628707,2078602,1773984,103,0,26372127
ACC003892,3271011307862877,8903138410,Bank CIMB Niaga,Giro,Aktif,2023-07-27,11050349,2373395,2135444,96,3,13392987
ACC003893,3276011004842878,5302106149,BPR Mitra Usaha,Giro,Aktif,2016-02-25,8173029,726125,612216,49,0,6395395
ACC003894,3171012606912879,2438160493,Bank Panin,Giro,Aktif,2022-08-27,8016937,898654,703555,193,0,3562341
ACC003895,3172011408932880,4913164775,Bank CIMB Niaga,Giro,Aktif,2022-12-07,24406337,1553812,1155169,89,0,17117468
ACC003896,3671012111732881,8343260921,Bank BNI,Giro,Aktif,2023-09-08,14997101,1726853,1508935,99,0,26598766
ACC003897,3671010912782882,3439022113,Bank BRI,Giro,Aktif,2025-06-16,1620182,614946,597026,199,0,2525188
ACC003898,3172014606932883,3544169387,Bank Permata,Tabungan,Aktif,2023-09-21,6299787,699241,615251,125,0,9859021
ACC003899,3172014606932883,3194486039,Bank BRI,Giro,Aktif,2022-09-28,6685835,785511,711269,165,0,6884169
ACC003900,3276012912792884,1583947131,Bank Permata,Giro,Aktif,2021-11-06,18412928,2854401,2660879,124,0,23066028
ACC003901,3175010302852885,6517004436,Bank Panin,Tabungan,Aktif,2024-11-02,9012890,1140143,1012267,173,0,7901330
ACC003902,3671016112852886,2987123316,Bank OCBC NISP,Giro,Dormant,2017-04-26,12091950,795482,591730,187,1,2550528
ACC003903,3674012511682887,2094015963,BNI,Giro,Aktif,2024-08-23,17963725,966343,743779,171,0,16063541
ACC003904,3671010811652888,3559402688,Bank Danamon,Giro,Aktif,2025-01-29,116364375,5564416,4245535,188,1,89112566
ACC003905,3175014204772889,2430065360,Bank Danamon,Giro,Dormant,2015-08-22,39995406,1700137,1229346,41,0,7707226
ACC003906,3671010601772890,7074455843,BNI,Tabungan,Aktif,2019-06-11,19557635,5529377,5209015,91,2,33471796
ACC003907,3671010503722891,6916879633,BNI,Giro,Dormant,2018-08-21,66771520,2777618,1977914,179,0,12082009
ACC003908,3175012510712892,3671434280,Bank BCA,Tabungan,Aktif,2024-01-15,9396674,832871,647021,116,0,14521408
ACC003909,3174011407722893,5745864002,Bank Permata,Giro,Aktif,2023-10-12,12322526,737864,606706,124,1,17955344
ACC003910,3275011801032894,5973968687,Bank OCBC NISP,Tabungan,Aktif,2022-12-30,38830623,2386643,1939626,107,0,58378029
ACC003911,3671010806942895,8058192638,Bank OCBC NISP,Giro,Aktif,2015-09-05,37428685,4681736,3836706,198,0,26512107
ACC003912,3671010806942895,8670105183,Bank BCA,Tabungan,Aktif,2015-09-14,58775430,4082059,3307287,48,0,39564790
ACC003913,3275016009812896,2003785219,Bank OCBC NISP,Tabungan,Aktif,2019-03-02,10095025,751719,643126,111,0,8259154
ACC003914,3275016009812896,6657623970,Bank Permata,Tabungan,Aktif,2022-11-23,3000769,730038,694656,113,0,1330607
ACC003915,3172011404852897,5306539424,Bank BNI,Giro,Aktif,2025-03-17,29657899,2259379,1876951,96,0,13570902
ACC003916,3671011708032898,5643012975,BPR Mitra Usaha,Tabungan,Aktif,2021-09-07,54021923,4860991,4271903,189,0,59649748
ACC003917,3671011708032898,4849044461,Bank Mandiri,Tabungan,Aktif,2017-04-29,56064601,4924775,3695103,22,0,56001371
ACC003918,3174016210812899,2239310757,BPR Mitra Usaha,Tabungan,Aktif,2016-08-15,23713489,810462,569206,98,0,37410514
ACC003919,3276011103812900,8590848583,Bank BCA,Tabungan,Dormant,2024-06-15,23244919,1558805,1095944,124,0,2974006
ACC003920,3671014606722901,8680456210,Bank Panin,Tabungan,Dormant,2019-08-12,42040770,3375720,2525193,198,0,6363145
ACC003921,3173014301862902,7512511137,Bank Panin,Giro,Aktif,2015-07-28,56782736,2537514,1780508,123,1,34242172
ACC003922,3173014301862902,9531472893,Bank OCBC NISP,Giro,Aktif,2020-08-23,60999027,3025675,2336965,188,0,81660340
ACC003923,3276012305842903,5806670747,BNI,Tabungan,Dormant,2016-04-13,10986294,1745931,1478871,97,1,1653223
ACC003924,3276012305842903,4279057165,Bank Permata,Tabungan,Aktif,2018-01-14,6267186,1602461,1537819,147,0,5620581
ACC003925,3276012809932904,3879404038,Bank BNI,Tabungan,Aktif,2015-06-24,21339746,1131740,801825,104,0,26885316
ACC003926,3275012501852905,6303960614,Bank Mandiri,Giro,Aktif,2017-09-03,18467149,1643043,1311092,181,1,11546137
ACC003927,3275015006752906,1433101283,Bank CIMB Niaga,Tabungan,Aktif,2020-06-08,18660344,2117108,1699560,182,0,18424711
ACC003928,3674012503772907,9000062666,BNI,Giro,Aktif,2021-01-15,3042081,393156,358848,34,0,2347901
ACC003929,3276012305852908,1954941361,BPR Mitra Usaha,Tabungan,Aktif,2020-09-10,4102804,908362,808356,184,0,1724054
ACC003930,3174011609982909,4943880259,Bank OCBC NISP,Giro,Aktif,2023-05-31,9761879,710546,548438,150,0,12449677
ACC003931,3671012804812910,6782708775,BNI,Tabungan,Aktif,2025-04-27,35853397,1832248,1369323,192,0,22134130
ACC003932,3174014409852911,1653290380,Bank Mandiri,Giro,Aktif,2015-06-30,3228947,1147871,1107409,114,0,2164135
ACC003933,3671014305722912,5263140161,Bank BRI,Giro,Aktif,2022-04-14,2836473,1967331,1899718,30,0,1388632
ACC003934,3671014305722912,6787504582,BNI,Giro,Aktif,2019-03-11,1070441,1190952,1164243,130,0,436852
ACC003935,3671012811902913,2936764769,Bank BRI,Giro,Aktif,2023-07-30,10465778,3027244,2843240,70,0,14085579
ACC003936,3671012811902913,7700313012,Bank BNI,Tabungan,Aktif,2016-10-18,6274326,2044250,1968035,164,0,8876147
ACC003937,3172014808032914,7985608025,Bank OCBC NISP,Giro,Aktif,2016-06-19,37388385,2694813,2058417,185,0,19331786
ACC003938,3674013009782915,4420596052,Bank Panin,Tabungan,Aktif,2025-03-16,9686356,1568612,1469533,25,0,7172648
ACC003939,3276011209782916,8837948360,BPR Mitra Usaha,Tabungan,Aktif,2017-08-08,30318459,1123461,812372,85,0,50168016
ACC003940,3276011209782916,8830329726,Bank Mandiri,Tabungan,Aktif,2022-05-14,15517343,1537890,1271039,173,0,19677182
ACC003941,3671011411882917,9329380708,Bank Panin,Tabungan,Aktif,2015-07-17,30457979,2659812,2245338,154,0,32607381
