dukcapil_id,NIK,nama,tempat_lahir,tanggal_lahir,jenis_kelamin,golongan_darah,alamat,rt_rw,kelurahan_desa,kecamatan,kota_kabupaten,provinsi,agama,status_perkawinan,pekerjaan,kewarganegaraan,berlaku_hingga
DKC002752,3674012008872752,Yudi Halim,Tangerang Selatan,1987-08-20,Laki-Laki,O,Jl. Hutapea No. 107,003/002,Kebon Baru,Sukmajaya,Tangerang Selatan,Jawa Barat,ISLAM,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002753,3271015003982753,Rina Simanjuntak,Bogor,1998-03-10,Perempuan,AB,Jl. Firmansyah No. 44,003/006,Rawa Bunga,Cengkareng,Bogor,Jawa Barat,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002754,3671012006922754,Anton Wijaya,Tangerang,1992-06-20,Laki-Laki,A,Jl. Halim No. 76,002/010,Cipete,Kramat Jati,Tangerang,Banten,KONGHUCU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002755,3671010103662755,Krisna Panjaitan,Tangerang,1966-03-01,Laki-Laki,O,Jl. Handoko No. 80,006/002,Kebon Baru,Bekasi Timur,Tangerang,Banten,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002756,3175014412972756,Desi Simanjuntak,Jakarta Timur,1997-12-04,Perempuan,A,Jl. Firmansyah No. 17,008/004,Bintaro,Kramat Jati,Jakarta Timur,DKI Jakarta,KRISTEN,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002757,3671017010022757,Wulan Permana,Tangerang,2002-10-30,Perempuan,O,Jl. Wijaya No. 51,011/003,Kebon Baru,Serpong,Tangerang,Banten,BUDDHA,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002758,3275011907002758,Dimas Kurniawan,Bekasi,2000-07-19,Laki-Laki,B,Jl. Halim No. 79,011/008,Rawa Bunga,Kramat Jati,Bekasi,Jawa Barat,ISLAM,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002759,3674011512752759,Hadi Panjaitan,Tangerang Selatan,1975-12-15,Laki-Laki,O,Jl. Hidayat No. 19,002/005,Kebon Baru,Kramat Jati,Tangerang Selatan,Jawa Barat,ISLAM,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002760,3173014211972760,Sri Nugroho,Jakarta Barat,1997-11-02,Perempuan,AB,Jl. Siregar No. 67,011/001,Sukamaju,Kramat Jati,Jakarta Barat,DKI Jakarta,BUDDHA,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002761,3271011807892761,Fajar Hutapea,Bogor,1989-07-18,Laki-Laki,AB,Jl. Hutapea No. 24,011/001,Sukamaju,Kramat Jati,Bogor,Jawa Barat,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002762,3275016705892762,Rina Hutapea,Bekasi,1989-05-27,Perempuan,A,Jl. Suryadi No. 12,003/009,Duren Sawit,Bekasi Timur,Bekasi,Jawa Barat,ISLAM,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002763,3671017003732763,Dian Suryadi,Tangerang,1973-03-30,Perempuan,A,Jl. Susanto No. 146,010/010,Bintaro,Tebet,Tangerang,Banten,KRISTEN,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002764,3671011910942764,Wahyu Hidayat,Tangerang,1994-10-19,Laki-Laki,O,Jl. Firmansyah No. 55,012/004,Duren Sawit,Cengkareng,Tangerang,Banten,KRISTEN,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002765,3174010602012765,Joko Halim,Jakarta Selatan,2001-02-06,Laki-Laki,A,Jl. Susanto No. 102,001/002,Sukamaju,Serpong,Jakarta Selatan,DKI Jakarta,KATOLIK,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002766,3271012512792766,Rizky Nugroho,Bogor,1979-12-25,Laki-Laki,O,Jl. Siregar No. 78,003/001,Bintaro,Kramat Jati,Bogor,Jawa Barat,KONGHUCU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002767,3674010811702767,Iwan Halim,Tangerang Selatan,1970-11-08,Laki-Laki,A,Jl. Handoko No. 97,002/009,Bintaro,Serpong,Tangerang Selatan,Jawa Barat,BUDDHA,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002768,3671016408812768,Ika Handoko,Tangerang,1981-08-24,Perempuan,A,Jl. Hidayat No. 129,008/008,Sukajadi,Kramat Jati,Tangerang,Banten,KRISTEN,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002769,3671011511662769,Iwan Suryadi,Tangerang,1966-11-15,Laki-Laki,AB,Jl. Kusuma No. 122,004/001,Duren Sawit,Cengkareng,Tangerang,Banten,ISLAM,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002770,3671015411872770,Ratna Panjaitan,Tangerang,1987-11-14,Perempuan,A,Jl. Tanjung No. 117,012/004,Duren Sawit,Tebet,Tangerang,Banten,BUDDHA,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002771,3271016708972771,Rita Lubis,Bogor,1997-08-27,Perempuan,A,Jl. Nugroho No. 28,006/008,Rawa Bunga,Sukmajaya,Bogor,Jawa Barat,KATOLIK,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002772,3671011209752772,Doni Rahman,Tangerang,1975-09-12,Laki-Laki,O,Jl. Panjaitan No. 36,001/006,Duren Sawit,Cengkareng,Tangerang,Banten,BUDDHA,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002773,3275010104952773,Taufik Pratama,Bekasi,1995-04-01,Laki-Laki,AB,Jl. Firmansyah No. 8,007/004,Rawa Bunga,Bekasi Timur,Bekasi,Jawa Barat,HINDU,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002774,3275011006992774,Agus Panjaitan,Bekasi,1999-06-10,Laki-Laki,AB,Jl. Hidayat No. 118,009/005,Cempaka Putih,Tebet,Bekasi,Jawa Barat,KONGHUCU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002775,3271016611982775,Yanti Tanjung,Bogor,1998-11-26,Perempuan,B,Jl. Lubis No. 82,005/005,Sukamaju,Bekasi Timur,Bogor,Jawa Barat,BUDDHA,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002776,3671016611932776,Novi Hutapea,Tangerang,1993-11-26,Perempuan,B,Jl. Saputra No. 9,012/001,Bintaro,Kramat Jati,Tangerang,Banten,KONGHUCU,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002777,3671014803872777,Siti Situmorang,Tangerang,1987-03-08,Perempuan,A,Jl. Saputra No. 45,005/007,Sukajadi,Serpong,Tangerang,Banten,HINDU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002778,3175014204692778,Dian Hutapea,Jakarta Timur,1969-04-02,Perempuan,A,Jl. Hutapea No. 80,009/007,Cipete,Bekasi Timur,Jakarta Timur,DKI Jakarta,ISLAM,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002779,3276015007992779,Indah Setiawan,Depok,1999-07-10,Perempuan,AB,Jl. Susanto No. 128,001/005,Cipete,Bekasi Timur,Depok,Jawa Barat,ISLAM,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002780,3674010512992780,Rizky Kusuma,Tangerang Selatan,1999-12-05,Laki-Laki,A,Jl. Nugroho No. 63,003/006,Bintaro,Tebet,Tangerang Selatan,Jawa Barat,KONGHUCU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002781,3173015712752781,Fitri Situmorang,Jakarta Barat,1975-12-17,Perempuan,B,Jl. Susanto No. 97,011/007,Bintaro,Serpong,Jakarta Barat,DKI Jakarta,KATOLIK,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002782,3175011910002782,Gunawan Situmorang,Jakarta Timur,2000-10-19,Laki-Laki,B,Jl. Kusuma No. 26,008/008,Cempaka Putih,Cengkareng,Jakarta Timur,DKI Jakarta,HINDU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002783,3275016109692783,Novi Santoso,Bekasi,1969-09-21,Perempuan,B,Jl. Wijaya No. 24,009/007,Duren Sawit,Kramat Jati,Bekasi,Jawa Barat,KRISTEN,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002784,3674010208012784,Fauzi Firmansyah,Tangerang Selatan,2001-08-02,Laki-Laki,AB,Jl. Saputra No. 131,002/003,Bintaro,Cengkareng,Tangerang Selatan,Jawa Barat,BUDDHA,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002785,3175015011752785,Dewi Santoso,Jakarta Timur,1975-11-10,Perempuan,O,Jl. Firmansyah No. 51,012/003,Rawa Bunga,Bekasi Timur,Jakarta Timur,DKI Jakarta,KONGHUCU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002786,3276015601822786,Siti Hutapea,Depok,1982-01-16,Perempuan,B,Jl. Gunawan No. 24,011/003,Kebon Baru,Tebet,Depok,Jawa Barat,ISLAM,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002787,3174016107912787,Ani Tanjung,Jakarta Selatan,1991-07-21,Perempuan,A,Jl. Tanjung No. 36,001/007,Sukamaju,Bekasi Timur,Jakarta Selatan,DKI Jakarta,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002788,3174014403002788,Sari Siregar,Jakarta Selatan,2000-03-04,Perempuan,A,Jl. Halim No. 33,003/002,Duren Sawit,Cengkareng,Jakarta Selatan,DKI Jakarta,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002789,3671015408012789,Sari Nugroho,Tangerang,2001-08-14,Perempuan,B,Jl. Rahman No. 68,011/003,Rawa Bunga,Bekasi Timur,Tangerang,Banten,ISLAM,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002790,3271015202772790,Ani Lubis,Bogor,1977-02-12,Perempuan,B,Jl. Permana No. 22,009/005,Rawa Bunga,Cengkareng,Bogor,Jawa Barat,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002791,3276015604972791,Dian Setiawan,Depok,1997-04-16,Perempuan,AB,Jl. Wijaya No. 137,002/005,Duren Sawit,Tebet,Depok,Jawa Barat,KRISTEN,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002792,3671011108912792,Yusuf Halim,Tangerang,1991-08-11,Laki-Laki,B,Jl. Halim No. 131,001/004,Rawa Bunga,Serpong,Tangerang,Banten,KRISTEN,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002793,3275016004872793,Siti Handoko,Bekasi,1987-04-20,Perempuan,A,Jl. Siregar No. 116,004/006,Duren Sawit,Cengkareng,Bekasi,Jawa Barat,KRISTEN,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002794,3671010102872794,Wahyu Hutapea,Tangerang,1987-02-01,Laki-Laki,O,Jl. Handoko No. 65,005/005,Cipete,Cengkareng,Tangerang,Banten,BUDDHA,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002795,3275011103672795,Bambang Permana,Bekasi,1967-03-11,Laki-Laki,O,Jl. Santoso No. 99,010/009,Cempaka Putih,Bekasi Timur,Bekasi,Jawa Barat,KATOLIK,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002796,3271010203012796,Rian Lubis,Bogor,2001-03-02,Laki-Laki,AB,Jl. Hidayat No. 128,008/010,Kebon Baru,Sukmajaya,Bogor,Jawa Barat,KATOLIK,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002797,3171015106702797,Siti Siregar,Jakarta Pusat,1970-06-11,Perempuan,A,Jl. Firmansyah No. 7,008/003,Rawa Bunga,Cengkareng,Jakarta Pusat,DKI Jakarta,KATOLIK,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002798,3275016309902798,Dewi Kurniawan,Bekasi,1990-09-23,Perempuan,B,Jl. Setiawan No. 65,008/001,Bintaro,Sukmajaya,Bekasi,Jawa Barat,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002799,3173012304782799,Rudi Lubis,Jakarta Barat,1978-04-23,Laki-Laki,B,Jl. Saputra No. 101,001/004,Cempaka Putih,Cengkareng,Jakarta Barat,DKI Jakarta,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002800,3671017012762800,Fitri Lubis,Tangerang,1976-12-30,Perempuan,B,Jl. Suryadi No. 143,010/006,Cempaka Putih,Serpong,Tangerang,Banten,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002801,3671012607902801,Yudi Handoko,Tangerang,1990-07-26,Laki-Laki,O,Jl. Panjaitan No. 68,006/005,Rawa Bunga,Serpong,Tangerang,Banten,BUDDHA,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002802,3171015502852802,Desi Kusuma,Jakarta Pusat,1985-02-15,Perempuan,B,Jl. Panjaitan No. 28,008/005,Cempaka Putih,Bekasi Timur,Jakarta Pusat,DKI Jakarta,KONGHUCU,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002803,3671012301662803,Dedi Setiawan,Tangerang,1966-01-23,Laki-Laki,B,Jl. Hidayat No. 54,007/003,Bintaro,Bekasi Timur,Tangerang,Banten,ISLAM,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002804,3671016005992804,Suryani Firmansyah,Tangerang,1999-05-20,Perempuan,AB,Jl. Wijaya No. 72,012/007,Rawa Bunga,Serpong,Tangerang,Banten,KATOLIK,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002805,3276012208872805,Hendra Rahman,Depok,1987-08-22,Laki-Laki,A,Jl. Saputra No. 5,006/001,Cempaka Putih,Serpong,Depok,Jawa Barat,KRISTEN,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002806,3671012006952806,Ahmad Situmorang,Tangerang,1995-06-20,Laki-Laki,AB,Jl. Siregar No. 92,003/009,Cempaka Putih,Bekasi Timur,Tangerang,Banten,HINDU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002807,3171015301932807,Retno Firmansyah,Jakarta Pusat,1993-01-13,Perempuan,B,Jl. Gunawan No. 68,004/004,Bintaro,Kramat Jati,Jakarta Pusat,DKI Jakarta,KONGHUCU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002808,3671015307992808,Ayu Hidayat,Tangerang,1999-07-13,Perempuan,B,Jl. Kurniawan No. 89,002/001,Sukamaju,Kramat Jati,Tangerang,Banten,HINDU,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002809,3174016007762809,Novi Situmorang,Jakarta Selatan,1976-07-20,Perempuan,B,Jl. Tanjung No. 65,012/009,Cipete,Sukmajaya,Jakarta Selatan,DKI Jakarta,KONGHUCU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002810,3175016812802810,Yuni Handoko,Jakarta Timur,1980-12-28,Perempuan,O,Jl. Nugroho No. 29,001/006,Cempaka Putih,Tebet,Jakarta Timur,DKI Jakarta,BUDDHA,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002811,3174010411942811,Arif Suryadi,Jakarta Selatan,1994-11-04,Laki-Laki,AB,Jl. Wijaya No. 122,010/004,Kebon Baru,Bekasi Timur,Jakarta Selatan,DKI Jakarta,HINDU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002812,3276010605772812,Dedi Simanjuntak,Depok,1977-05-06,Laki-Laki,A,Jl. Panjaitan No. 80,009/006,Sukamaju,Kramat Jati,Depok,Jawa Barat,KONGHUCU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002813,3671016807882813,Nina Tanjung,Tangerang,1988-07-28,Perempuan,B,Jl. Permana No. 140,012/001,Sukamaju,Sukmajaya,Tangerang,Banten,ISLAM,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002814,3671013110682814,Hendra Santoso,Tangerang,1968-10-31,Laki-Laki,B,Jl. Situmorang No. 32,009/010,Duren Sawit,Cengkareng,Tangerang,Banten,KRISTEN,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002815,3171015107752815,Rita Permana,Jakarta Pusat,1975-07-11,Perempuan,B,Jl. Kurniawan No. 84,010/010,Bintaro,Cengkareng,Jakarta Pusat,DKI Jakarta,ISLAM,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002816,3171014407722816,Novi Simanjuntak,Jakarta Pusat,1972-07-04,Perempuan,B,Jl. Santoso No. 142,009/009,Sukamaju,Bekasi Timur,Jakarta Pusat,DKI Jakarta,ISLAM,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002817,3171010409002817,Hadi Gunawan,Jakarta Pusat,2000-09-04,Laki-Laki,AB,Jl. Saputra No. 57,001/001,Bintaro,Sukmajaya,Jakarta Pusat,DKI Jakarta,KONGHUCU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002818,3671016407792818,Sari Halim,Tangerang,1979-07-24,Perempuan,AB,Jl. Lubis No. 139,006/001,Rawa Bunga,Sukmajaya,Tangerang,Banten,ISLAM,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002819,3671016311722819,Dewi Susanto,Tangerang,1972-11-23,Perempuan,B,Jl. Wibowo No. 106,010/005,Cipete,Kramat Jati,Tangerang,Banten,HINDU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002820,3671014312772820,Ratna Saputra,Tangerang,1977-12-03,Perempuan,B,Jl. Wijaya No. 79,004/009,Duren Sawit,Serpong,Tangerang,Banten,KATOLIK,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002821,3174014511862821,Suryani Wibowo,Jakarta Selatan,1986-11-05,Perempuan,O,Jl. Firmansyah No. 50,005/010,Kebon Baru,Sukmajaya,Jakarta Selatan,DKI Jakarta,KATOLIK,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002822,3674014307762822,Retno Hutapea,Tangerang Selatan,1976-07-03,Perempuan,A,Jl. Suryadi No. 143,011/009,Cipete,Sukmajaya,Tangerang Selatan,Jawa Barat,BUDDHA,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002823,3671015609982823,Novi Firmansyah,Tangerang,1998-09-16,Perempuan,A,Jl. Wijaya No. 102,011/007,Bintaro,Serpong,Tangerang,Banten,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002824,3276015904942824,Rina Kusuma,Depok,1994-04-19,Perempuan,O,Jl. Rahman No. 82,004/008,Bintaro,Tebet,Depok,Jawa Barat,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002825,3173016103982825,Rita Hidayat,Jakarta Barat,1998-03-21,Perempuan,AB,Jl. Halim No. 134,003/005,Kebon Baru,Bekasi Timur,Jakarta Barat,DKI Jakarta,BUDDHA,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002826,3275016308862826,Novi Santoso,Bekasi,1986-08-23,Perempuan,B,Jl. Wibowo No. 89,002/009,Bintaro,Cengkareng,Bekasi,Jawa Barat,HINDU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002827,3671015412982827,Melati Hutapea,Tangerang,1998-12-14,Perempuan,A,Jl. Situmorang No. 57,011/003,Bintaro,Kramat Jati,Tangerang,Banten,KATOLIK,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002828,3674011304732828,Dedi Halim,Tangerang Selatan,1973-04-13,Laki-Laki,A,Jl. Setiawan No. 64,001/001,Rawa Bunga,Bekasi Timur,Tangerang Selatan,Jawa Barat,KONGHUCU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002829,3175012302732829,Rudi Nugroho,Jakarta Timur,1973-02-23,Laki-Laki,AB,Jl. Situmorang No. 100,007/001,Sukamaju,Sukmajaya,Jakarta Timur,DKI Jakarta,BUDDHA,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002830,3671014904832830,Suryani Handoko,Tangerang,1983-04-09,Perempuan,A,Jl. Hutapea No. 53,001/004,Duren Sawit,Tebet,Tangerang,Banten,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002831,3172015702882831,Sari Hidayat,Jakarta Utara,1988-02-17,Perempuan,AB,Jl. Permana No. 138,005/010,Bintaro,Serpong,Jakarta Utara,DKI Jakarta,HINDU,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002832,3275015202662832,Retno Wijaya,Bekasi,1966-02-12,Perempuan,O,Jl. Firmansyah No. 97,002/005,Kebon Baru,Kramat Jati,Bekasi,Jawa Barat,HINDU,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002833,3671012309972833,Yudi Firmansyah,Tangerang,1997-09-23,Laki-Laki,O,Jl. Susanto No. 73,004/007,Bintaro,Tebet,Tangerang,Banten,KONGHUCU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002834,3674011305732834,Dimas Hutapea,Tangerang Selatan,1973-05-13,Laki-Laki,A,Jl. Halim No. 123,012/008,Duren Sawit,Tebet,Tangerang Selatan,Jawa Barat,KONGHUCU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002835,3674016106702835,Maya Kusuma,Tangerang Selatan,1970-06-21,Perempuan,B,Jl. Susanto No. 139,012/008,Duren Sawit,Tebet,Tangerang Selatan,Jawa Barat,KATOLIK,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002836,3174017103762836,Ayu Halim,Jakarta Selatan,1976-03-31,Perempuan,A,Jl. Panjaitan No. 129,009/008,Cempaka Putih,Bekasi Timur,Jakarta Selatan,DKI Jakarta,KRISTEN,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002837,3171011203742837,Andi Tanjung,Jakarta Pusat,1974-03-12,Laki-Laki,B,Jl. Siregar No. 150,009/003,Sukajadi,Cengkareng,Jakarta Pusat,DKI Jakarta,BUDDHA,Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002838,3171011908032838,Hadi Hutapea,Jakarta Pusat,2003-08-19,Laki-Laki,B,Jl. Lubis No. 2,005/005,Duren Sawit,Cengkareng,Jakarta Pusat,DKI Jakarta,HINDU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002839,3671015512692839,Rina Halim,Tangerang,1969-12-15,Perempuan,O,Jl. Tanjung No. 98,007/001,Duren Sawit,Cengkareng,Tangerang,Banten,HINDU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002840,3271011608812840,Bayu Saputra,Bogor,1981-08-16,Laki-Laki,O,Jl. Tanjung No. 103,008/008,Cipete,Cengkareng,Bogor,Jawa Barat,HINDU,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002841,3674014702672841,Putri Firmansyah,Tangerang Selatan,1967-02-07,Perempuan,AB,Jl. Setiawan No. 3,009/006,Cempaka Putih,Sukmajaya,Tangerang Selatan,Jawa Barat,HINDU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002842,3174015001872842,Melati Gunawan,Jakarta Selatan,1987-01-10,Perempuan,AB,Jl. Wijaya No. 74,010/010,Bintaro,Sukmajaya,Jakarta Selatan,DKI Jakarta,KRISTEN,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002843,3271011205712843,Hadi Halim,Bogor,1971-05-12,Laki-Laki,B,Jl. Santoso No. 111,002/009,Rawa Bunga,Serpong,Bogor,Jawa Barat,ISLAM,Cerai Mati,Wiraswasta,WNI,SEUMUR HIDUP
DKC002844,3276011312932844,Iwan Rahman,Depok,1993-12-13,Laki-Laki,O,Jl. Lubis No. 71,001/001,Cipete,Bekasi Timur,Depok,Jawa Barat,KRISTEN,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002845,3172014609662845,Anggi Permana,Jakarta Utara,1966-09-06,Perempuan,B,Jl. Pratama No. 23,005/004,Sukamaju,Kramat Jati,Jakarta Utara,DKI Jakarta,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002846,3174011001702846,Fajar Santoso,Jakarta Selatan,1970-01-10,Laki-Laki,AB,Jl. Lubis No. 6,007/006,Duren Sawit,Sukmajaya,Jakarta Selatan,DKI Jakarta,BUDDHA,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002847,3271016712702847,Ayu Handoko,Bogor,1970-12-27,Perempuan,AB,Jl. Halim No. 40,010/007,Sukajadi,Cengkareng,Bogor,Jawa Barat,ISLAM,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002848,3271011707802848,Joko Simanjuntak,Bogor,1980-07-17,Laki-Laki,O,Jl. Hutapea No. 134,004/006,Sukajadi,Bekasi Timur,Bogor,Jawa Barat,BUDDHA,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002849,3671016109792849,Lina Kurniawan,Tangerang,1979-09-21,Perempuan,AB,Jl. Wibowo No. 109,010/007,Kebon Baru,Serpong,Tangerang,Banten,KRISTEN,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002850,3173016304942850,Yanti Firmansyah,Jakarta Barat,1994-04-23,Perempuan,B,Jl. Gunawan No. 100,001/002,Sukajadi,Serpong,Jakarta Barat,DKI Jakarta,HINDU,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002851,3671014706932851,Anggi Permana,Tangerang,1993-06-07,Perempuan,O,Jl. Permana No. 44,010/004,Cipete,Serpong,Tangerang,Banten,BUDDHA,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002852,3275010810862852,Joko Kusuma,Bekasi,1986-10-08,Laki-Laki,O,Jl. Hidayat No. 112,008/010,Sukamaju,Tebet,Bekasi,Jawa Barat,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002853,3671016806952853,Kartika Kurniawan,Tangerang,1995-06-28,Perempuan,AB,Jl. Panjaitan No. 33,001/004,Bintaro,Kramat Jati,Tangerang,Banten,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002854,3671013108902854,Doni Halim,Tangerang,1990-08-31,Laki-Laki,A,Jl. Tanjung No. 71,006/007,Cempaka Putih,Cengkareng,Tangerang,Banten,KONGHUCU,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002855,3174015803692855,Lina Pratama,Jakarta Selatan,1969-03-18,Perempuan,O,Jl. Gunawan No. 109,007/004,Kebon Baru,Sukmajaya,Jakarta Selatan,DKI Jakarta,KRISTEN,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
DKC002856,3276012910972856,Dimas Setiawan,Depok,1997-10-29,Laki-Laki,B,Jl. Wibowo No. 33,006/004,Sukajadi,Cengkareng,Depok,Jawa Barat,ISLAM,Belum Menikah,Wiraswasta,WNI,SEUMUR HIDUP
DKC002857,3271011205032857,Gunawan Handoko,Bogor,2003-05-12,Laki-Laki,AB,Jl. Kurniawan No. 71,003/001,Cempaka Putih,Cengkareng,Bogor,Jawa Barat,BUDDHA,Cerai Hidup,Wiraswasta,WNI,SEUMUR HIDUP
