application_id,NIK,company_name,owner_name,industry,sub_industry,province,city,branch_name,region,rm_id,rm_name,rm_branch_name,level,loan_requested,collateral_type,collateral_market_value,collateral_ratio,estimated_dsr,revenue_growth_pct,profit_margin_2025,slik_worst_collectability,status_dhn,bank_best_avg_balance_6m,bank_best_current_balance,identity_passed,character_score,character_notes,collateral_score,collateral_notes,financial_score,financial_notes,cashflow_score,cashflow_notes,risk_score,decision,zone,jenis_kredit_rekomendasi,nominal_disetujui,jangka_waktu_bulan,bunga_persen,insight,insight_kategori,label
APP202602543,3674010701772543,CV Saputra Sejahtera,Rian Hidayat,Perdagangan,Toko Sembako,Jawa Barat,Tangerang Selatan,KCP Tebet,Region 2,RM0004,Rita Halim,KCP Tebet,Junior RB,750000000,Rumah,6227136000,8.3,3.0,0.0865,0.078,1.0,Tidak,5746319,4121110,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 830% dari pinjaman,0.56,"Omset tumbuh +8.6% (2024→2025), margin laba 7.8%",0.701,"Saldo rata-rata 16.8x omset bulanan, saldo real-time 12.0x omset bulanan",0.852,Layak,Hijau,KI,750000000,36,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.56, Collateral 1.00, Cashflow 0.70) berada di zona aman.",Layak karena,Diterima
APP202602544,3674011210822544,CV Situmorang Abadi,Iwan Santoso,Transportasi,Ekspedisi Kecil,Jawa Barat,Tangerang Selatan,KCP Bekasi Barat,Region 1,RM0011,Indah Firmansyah,KCP Bekasi Barat,Senior RB,300000000,Rumah,6533036000,21.78,3.0,0.1797,0.0646,2.0,Tidak,77283535,35381704,True,0.75,Kolektibilitas terburuk: Dalam Perhatian Khusus di 2 bank,1.0,LTV agunan 2178% dari pinjaman,0.58,"Omset tumbuh +18.0% (2024→2025), margin laba 6.5%",0.536,"Saldo rata-rata 14.9x omset bulanan, saldo real-time 6.8x omset bulanan",0.741,Layak,Hijau,KI,300000000,36,9.5,"Layak karena seluruh komponen (Character 0.75, Financial 0.58, Collateral 1.00, Cashflow 0.54) berada di zona aman.",Layak karena,Diterima
APP202602545,3671011807922545,PT Tanjung Makmur,Sutrisno Handoko,Transportasi,Ekspedisi Kecil,Banten,Tangerang,KCP Cibubur,Region 1,RM0040,Tri Wibowo,KCP Cibubur,Junior RB,750000000,Rumah,6043855000,8.06,3.0,-0.0184,0.0921,1.0,Tidak,35194753,58694462,True,1.0,Kolektibilitas terburuk: Lancar di 1 bank,1.0,LTV agunan 806% dari pinjaman,0.535,"Omset stagnan -1.8% (2024→2025), margin laba 9.2%",0.997,"Saldo rata-rata 19.1x omset bulanan, saldo real-time 31.8x omset bulanan",0.863,Layak,Hijau,KI,750000000,36,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.54, Collateral 1.00, Cashflow 1.00) berada di zona aman.",Layak karena,Diterima
APP202602546,3271010508992546,UD Gunawan Jaya,Ahmad Saputra,Transportasi,Rental Kendaraan,Jawa Barat,Bogor,KCP Cibubur,Region 3,RM0040,Tri Wibowo,KCP Cibubur,Junior RB,750000000,Tanah,5941033000,7.92,3.0,-0.0885,0.1351,2.0,Tidak,16606069,1484146,True,0.75,Kolektibilitas terburuk: Dalam Perhatian Khusus di 3 bank,0.2,LTV agunan 792% dari pinjaman — nama sertifikat TIDAK sesuai pemilik (butuh verifikasi manual),0.607,"Omset menurun -8.8% (2024→2025), margin laba 13.5%",0.062,"Saldo rata-rata 7.6x omset bulanan, saldo real-time 0.7x omset bulanan, memiliki rekening dormant",0.54,Perlu Review Ulang,Kuning,KI,750000000,36,12.0,Perlu review ulang karena skor gabungan (0.54) berada di area abu-abu — disarankan OTS/wawancara lanjutan sebelum keputusan final.,Perlu review ulang karena,Diterima
APP202602547,3671014806762547,UD Simanjuntak Jaya,Ika Permana,Pertanian,Distributor Hasil Tani,Banten,Tangerang,KCP Cibubur,Region 1,RM0040,Tri Wibowo,KCP Cibubur,Junior RB,50000000,Rumah,2477015000,49.54,1.96,0.3793,0.0904,4.0,Tidak,18145586,30648213,True,0.2,Kolektibilitas terburuk: Diragukan di 2 bank,1.0,LTV agunan 4954% dari pinjaman,0.769,"Omset tumbuh +37.9% (2024→2025), margin laba 9.0%",0.45,"Saldo rata-rata 7.1x omset bulanan, saldo real-time 12.1x omset bulanan",0.583,Layak Bersyarat,Kuning,KMK,50000000,12,12.0,"Layak bersyarat karena Character, Cashflow — disarankan tambahan agunan/penjamin atau plafon diturunkan.",Layak bersyarat karena,Ditolak
APP202602548,3175011406822548,PT Kurniawan Jaya,Dimas Siregar,Kuliner,Katering,DKI Jakarta,Jakarta Timur,KCP Bogor Baranangsiang,Region 1,RM0019,Maya Lubis,KCP Bogor Baranangsiang,Senior RB,150000000,Tanah,5241522000,34.94,2.69,0.0288,0.0835,1.0,Tidak,91768512,49856183,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 3494% dari pinjaman,0.54,"Omset tumbuh +2.9% (2024→2025), margin laba 8.3%",0.859,"Saldo rata-rata 30.2x omset bulanan, saldo real-time 16.4x omset bulanan",0.855,Layak,Hijau,KMK,150000000,12,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.54, Collateral 1.00, Cashflow 0.86) berada di zona aman.",Layak karena,Diterima
APP202602549,3671015812842549,UD Santoso Jaya,Rina Siregar,Transportasi,Ekspedisi Kecil,Banten,Tangerang,KCP Pluit,Region 1,RM0034,Iwan Nugroho,KCP Pluit,Junior RB,75000000,Rumah,3877941000,51.71,3.0,0.1725,0.1917,1.0,Tidak,22264250,27399534,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 5171% dari pinjaman,0.803,"Omset tumbuh +17.2% (2024→2025), margin laba 19.2%",0.629,"Saldo rata-rata 13.7x omset bulanan, saldo real-time 16.9x omset bulanan, overdraft 1x dalam 6 bulan",0.894,Layak,Hijau,KMK,75000000,12,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.80, Collateral 1.00, Cashflow 0.63) berada di zona aman.",Layak karena,Diterima
APP202602550,3671010508672550,CV Lubis Jaya,Slamet Pratama,Perdagangan,Toko Sembako,Banten,Tangerang,KCP Tebet,Region 2,RM0001,Ani Tanjung,KCP Tebet,Junior RB,200000000,Rumah,3926869000,19.63,3.0,-0.0129,0.0625,1.0,Tidak,36422142,38106966,True,1.0,Kolektibilitas terburuk: Lancar di 1 bank,1.0,LTV agunan 1963% dari pinjaman,0.459,"Omset stagnan -1.3% (2024→2025), margin laba 6.2%",0.546,"Saldo rata-rata 13.2x omset bulanan, saldo real-time 13.8x omset bulanan, overdraft 1x dalam 6 bulan",0.811,Layak,Hijau,KI,200000000,36,9.5,Layak tapi Financial tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.,Layak tapi,Diterima
APP202602551,3276016701812551,UD Gunawan Sejahtera,Suryani Nugroho,Jasa,Jasa Konstruksi Kecil,Jawa Barat,Depok,KCP Bekasi Barat,Region 1,RM0010,Indah Rahman,KCP Bekasi Barat,Senior RB,200000000,Rumah,3810465000,19.05,3.0,-0.0986,0.1422,1.0,Tidak,3830830,4663721,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 1905% dari pinjaman,0.62,"Omset menurun -9.9% (2024→2025), margin laba 14.2%",0.365,"Saldo rata-rata 6.9x omset bulanan, saldo real-time 8.4x omset bulanan",0.834,Layak,Hijau,KI,200000000,36,9.5,Layak tapi Cashflow tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.,Layak tapi,Diterima
APP202602552,3172014904852552,CV Saputra Jaya,Putri Wijaya,Kuliner,Bakery,DKI Jakarta,Jakarta Utara,KCP Kemang,Region 2,RM0030,Doni Simanjuntak,KCP Kemang,Junior RB,300000000,Rumah,6810948000,22.7,2.67,0.3317,0.2028,1.0,Tidak,62017957,109649978,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,0.2,LTV agunan 2270% dari pinjaman — nama sertifikat TIDAK sesuai pemilik (butuh verifikasi manual),0.899,"Omset tumbuh +33.2% (2024→2025), margin laba 20.3%",0.601,"Saldo rata-rata 11.6x omset bulanan, saldo real-time 20.5x omset bulanan, memiliki rekening dormant",0.759,Layak,Hijau,KI,300000000,36,9.5,Layak tapi Collateral tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.,Layak tapi,Diterima
APP202602553,3175014905912553,CV Situmorang Jaya,Putri Permana,Jasa,Bengkel,DKI Jakarta,Jakarta Timur,KCP Tangerang BSD,Region 3,RM0021,Slamet Situmorang,KCP Tangerang BSD,Junior RB,50000000,Tanah,2645489000,52.91,3.0,0.4879,0.1251,1.0,Tidak,24448650,4348807,True,1.0,Kolektibilitas terburuk: Lancar di 3 bank,1.0,LTV agunan 5291% dari pinjaman,0.926,"Omset tumbuh +48.8% (2024→2025), margin laba 12.5%",0.231,"Saldo rata-rata 12.7x omset bulanan, saldo real-time 2.3x omset bulanan, memiliki rekening dormant",0.897,Layak,Hijau,KMK,50000000,12,9.5,Layak tapi Cashflow tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.,Layak tapi,Diterima
APP202602554,3173012108682554,CV Simanjuntak Abadi,Sutrisno Panjaitan,Kuliner,Bakery,DKI Jakarta,Jakarta Barat,KCP Depok Margonda,Region 3,RM0013,Krisna Permana,KCP Depok Margonda,Junior RB,200000000,Rumah,1742722000,8.71,1.3,0.4517,0.0989,1.0,Tidak,66809119,73799000,True,1.0,Kolektibilitas terburuk: Lancar di 1 bank,1.0,LTV agunan 871% dari pinjaman,0.835,"Omset tumbuh +45.2% (2024→2025), margin laba 9.9%",0.258,"Saldo rata-rata 9.1x omset bulanan, saldo real-time 10.1x omset bulanan, overdraft 2x dalam 6 bulan",0.869,Layak,Hijau,KI,200000000,36,9.5,Layak tapi Cashflow tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.,Layak tapi,Diterima
APP202602555,3275016208932555,PT Siregar Makmur,Maya Rahman,Transportasi,Rental Kendaraan,Jawa Barat,Bekasi,KCP Bogor Baranangsiang,Region 3,RM0019,Maya Lubis,KCP Bogor Baranangsiang,Senior RB,50000000,Rumah,6041540000,120.83,2.05,0.326,0.1255,1.0,Tidak,35711217,37571096,True,1.0,Kolektibilitas terburuk: Lancar di 1 bank,1.0,LTV agunan 12083% dari pinjaman,0.83,"Omset tumbuh +32.6% (2024→2025), margin laba 12.6%",0.926,"Saldo rata-rata 18.9x omset bulanan, saldo real-time 19.8x omset bulanan",0.93,Layak,Hijau,KMK,50000000,12,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.83, Collateral 1.00, Cashflow 0.93) berada di zona aman.",Layak karena,Diterima
APP202602556,3674012101652556,CV Kusuma Mandiri,Irfan Rahman,Kuliner,Bakery,Jawa Barat,Tangerang Selatan,KCP Bogor Baranangsiang,Region 2,RM0020,Indah Kusuma,KCP Bogor Baranangsiang,Junior RB,500000000,Tanah,2891163000,5.78,3.0,0.0775,0.1643,4.0,Tidak,117567962,198473245,True,0.2,Kolektibilitas terburuk: Diragukan di 1 bank,1.0,LTV agunan 578% dari pinjaman,0.746,"Omset tumbuh +7.8% (2024→2025), margin laba 16.4%",0.853,"Saldo rata-rata 17.4x omset bulanan, saldo real-time 29.3x omset bulanan, overdraft 1x dalam 6 bulan",0.626,Layak Bersyarat,Kuning,KI,500000000,36,12.0,Layak bersyarat karena Character — disarankan tambahan agunan/penjamin atau plafon diturunkan.,Layak bersyarat karena,Ditolak
APP202602557,3174016605662557,UD Setiawan Mandiri,Yuni Kusuma,Jasa,Jasa Konstruksi Kecil,DKI Jakarta,Jakarta Selatan,KCP Cikini,Region 2,RM0028,Agus Firmansyah,KCP Cikini,Junior RB,100000000,Gudang,2672074000,26.72,3.0,-0.2005,0.142,1.0,Tidak,11752233,17581658,True,1.0,Kolektibilitas terburuk: Lancar di 1 bank,1.0,LTV agunan 2672% dari pinjaman,0.558,"Omset menurun -20.1% (2024→2025), margin laba 14.2%",0.663,"Saldo rata-rata 17.8x omset bulanan, saldo real-time 26.6x omset bulanan, overdraft 3x dalam 6 bulan",0.848,Layak,Hijau,KMK,100000000,12,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.56, Collateral 1.00, Cashflow 0.66) berada di zona aman.",Layak karena,Diterima
APP202602558,3671012510912558,CV Tanjung Abadi,Slamet Panjaitan,Jasa,Jasa Konstruksi Kecil,Banten,Tangerang,KCP Tebet,Region 1,RM0004,Rita Halim,KCP Tebet,Junior RB,100000000,Ruko,2687044000,26.87,0.96,0.1672,0.1025,0.0,Tidak,88882568,155433530,True,0.6,Belum memiliki riwayat kredit di SLIK (nasabah baru),1.0,LTV agunan 2687% dari pinjaman,0.674,"Omset tumbuh +16.7% (2024→2025), margin laba 10.2%",1.0,"Saldo rata-rata 27.4x omset bulanan, saldo real-time 47.9x omset bulanan",0.77,Layak,Hijau,KMK,100000000,12,9.5,"Layak karena seluruh komponen (Character 0.60, Financial 0.67, Collateral 1.00, Cashflow 1.00) berada di zona aman.",Layak karena,Diterima
APP202602559,3275012710902559,CV Kurniawan Mandiri,Bayu Halim,Manufaktur,Pengolahan Makanan Ringan,Jawa Barat,Bekasi,KCP Pluit,Region 1,RM0033,Yudi Rahman,KCP Pluit,Senior RB,50000000,Tanah,3559437000,71.19,2.15,-0.0281,0.103,5.0,Tidak,54641863,33349288,True,0.0,Kolektibilitas terburuk: Macet di 2 bank — riwayat Macet ditemukan,1.0,LTV agunan 7119% dari pinjaman,0.558,"Omset menurun -2.8% (2024→2025), margin laba 10.3%",0.571,"Saldo rata-rata 14.5x omset bulanan, saldo real-time 8.8x omset bulanan",,Tidak Layak,Merah,-,0,0,,Tidak layak karena memiliki riwayat kredit Macet pada SLIK.,Tidak layak karena,Ditolak
APP202602560,3172014707652560,UD Permana Mandiri,Rina Handoko,Jasa,Laundry,DKI Jakarta,Jakarta Utara,KCP Kelapa Gading,Region 4,RM0005,Bayu Situmorang,KCP Kelapa Gading,Senior RB,75000000,Ruko,1970989000,26.28,1.19,0.1754,0.1586,0.0,Tidak,23979466,39504642,True,0.6,Belum memiliki riwayat kredit di SLIK (nasabah baru),1.0,LTV agunan 2628% dari pinjaman,0.805,"Omset tumbuh +17.5% (2024→2025), margin laba 15.9%",0.762,"Saldo rata-rata 12.2x omset bulanan, saldo real-time 20.2x omset bulanan",0.779,Layak,Hijau,KMK,75000000,12,9.5,"Layak karena seluruh komponen (Character 0.60, Financial 0.81, Collateral 1.00, Cashflow 0.76) berada di zona aman.",Layak karena,Diterima
APP202602561,3172011612832561,CV Hidayat Jaya,Ahmad Hutapea,Manufaktur,Pengolahan Makanan Ringan,DKI Jakarta,Jakarta Utara,KCP Bekasi Barat,Region 3,RM0012,Ika Tanjung,KCP Bekasi Barat,Junior RB,100000000,Rumah,3931003000,39.31,3.0,-0.1388,0.0974,1.0,Tidak,5896600,10191164,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 3931% dari pinjaman,0.476,"Omset menurun -13.9% (2024→2025), margin laba 9.7%",0.262,"Saldo rata-rata 4.1x omset bulanan, saldo real-time 7.1x omset bulanan",0.783,Layak,Hijau,KMK,100000000,12,9.5,"Layak tapi Financial, Cashflow tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.",Layak tapi,Diterima
APP202602562,3671010911662562,UD Setiawan Abadi,Dedi Wijaya,Perdagangan,Toko Sembako,Banten,Tangerang,KCP Bogor Baranangsiang,Region 2,RM0019,Maya Lubis,KCP Bogor Baranangsiang,Senior RB,750000000,Rumah,4900490000,6.53,3.0,-0.0251,0.1309,1.0,Tidak,34124139,49439815,True,1.0,Kolektibilitas terburuk: Lancar di 3 bank,1.0,LTV agunan 653% dari pinjaman,0.634,"Omset menurun -2.5% (2024→2025), margin laba 13.1%",0.574,"Saldo rata-rata 9.9x omset bulanan, saldo real-time 14.4x omset bulanan",0.858,Layak,Hijau,KI,750000000,36,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.63, Collateral 1.00, Cashflow 0.57) berada di zona aman.",Layak karena,Diterima
APP202602563,3271014704892563,CV Nugroho Sejahtera,Wulan Hutapea,Manufaktur,Pengolahan Makanan Ringan,Jawa Barat,Bogor,KCP Bogor Baranangsiang,Region 2,RM0019,Maya Lubis,KCP Bogor Baranangsiang,Senior RB,75000000,Rumah,2346827000,31.29,0.59,0.2305,0.1122,3.0,Tidak,57400191,81412310,True,0.45,Kolektibilitas terburuk: Kurang Lancar di 2 bank,1.0,LTV agunan 3129% dari pinjaman,0.738,"Omset tumbuh +23.1% (2024→2025), margin laba 11.2%",0.456,"Saldo rata-rata 8.0x omset bulanan, saldo real-time 11.3x omset bulanan",0.676,Layak Bersyarat,Kuning,KMK,75000000,12,12.0,"Layak bersyarat karena Character, Cashflow — disarankan tambahan agunan/penjamin atau plafon diturunkan.",Layak bersyarat karena,Diterima
APP202602564,3173012107912564,PT Lubis Jaya,Gunawan Nugroho,Manufaktur,Konveksi,DKI Jakarta,Jakarta Barat,KCP Bogor Baranangsiang,Region 2,RM0018,Slamet Situmorang,KCP Bogor Baranangsiang,Senior RB,300000000,Tanah,1093483000,3.64,3.0,0.0278,0.0745,5.0,Tidak,11824646,2191904,True,0.0,Kolektibilitas terburuk: Macet di 1 bank — riwayat Macet ditemukan,1.0,LTV agunan 364% dari pinjaman,0.515,"Omset tumbuh +2.8% (2024→2025), margin laba 7.4%",0.056,"Saldo rata-rata 6.8x omset bulanan, saldo real-time 1.3x omset bulanan, memiliki rekening dormant",,Tidak Layak,Merah,-,0,0,,Tidak layak karena memiliki riwayat kredit Macet pada SLIK.,Tidak layak karena,Ditolak
APP202602565,3172014309682565,PT Hidayat Makmur,Dewi Tanjung,Pertanian,Peternakan Ayam,DKI Jakarta,Jakarta Utara,KCP Cibubur,Region 1,RM0037,Andi Situmorang,KCP Cibubur,Junior RB,100000000,Tanah,4329648000,43.3,3.0,0.1878,0.0746,0.0,Tidak,13481899,23653431,True,0.6,Belum memiliki riwayat kredit di SLIK (nasabah baru),1.0,LTV agunan 4330% dari pinjaman,0.612,"Omset tumbuh +18.8% (2024→2025), margin laba 7.5%",0.931,"Saldo rata-rata 16.6x omset bulanan, saldo real-time 29.0x omset bulanan",0.732,Layak,Hijau,KMK,100000000,12,9.5,"Layak karena seluruh komponen (Character 0.60, Financial 0.61, Collateral 1.00, Cashflow 0.93) berada di zona aman.",Layak karena,Diterima
APP202602566,3671016001912566,PT Halim Jaya,Maya Siregar,Pertanian,Peternakan Ayam,Banten,Tangerang,KCP Depok Margonda,Region 2,RM0016,Suryani Setiawan,KCP Depok Margonda,Junior RB,100000000,Tanah,2378376000,23.78,3.0,0.0496,0.0311,5.0,Ya,2847494,1439806,True,0.0,Kolektibilitas terburuk: Macet di 3 bank — riwayat Macet ditemukan,1.0,LTV agunan 2378% dari pinjaman,0.413,"Omset tumbuh +5.0% (2024→2025), margin laba 3.1%",0.307,"Saldo rata-rata 8.3x omset bulanan, saldo real-time 4.2x omset bulanan",,Tidak Layak,Merah,-,0,0,,Tidak layak karena nasabah terdaftar di Daftar Hitam Nasional (Terlibat kasus fraud dokumen).,Tidak layak karena,Ditolak
APP202602567,3671015012022567,PT Rahman Jaya,Dian Lubis,Jasa,Jasa Konstruksi Kecil,Banten,Tangerang,KCP Depok Margonda,Region 2,RM0016,Suryani Setiawan,KCP Depok Margonda,Junior RB,75000000,Rumah,3756043000,50.08,3.0,-0.0931,0.0846,1.0,Tidak,33173624,24386546,True,1.0,Kolektibilitas terburuk: Lancar di 3 bank,1.0,LTV agunan 5008% dari pinjaman,0.47,"Omset menurun -9.3% (2024→2025), margin laba 8.5%",0.847,"Saldo rata-rata 21.5x omset bulanan, saldo real-time 15.8x omset bulanan",0.844,Layak,Hijau,KMK,75000000,12,9.5,Layak tapi Financial tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.,Layak tapi,Diterima
APP202602568,3174014312672568,PT Handoko Mandiri,Siti Halim,Pertanian,Distributor Hasil Tani,DKI Jakarta,Jakarta Selatan,KCP Tebet,Region 1,RM0001,Ani Tanjung,KCP Tebet,Junior RB,75000000,Rumah,4878153000,65.04,1.96,0.2738,0.1586,1.0,Tidak,50614896,24465657,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 6504% dari pinjaman,0.864,"Omset tumbuh +27.4% (2024→2025), margin laba 15.9%",0.296,"Saldo rata-rata 8.1x omset bulanan, saldo real-time 3.9x omset bulanan",0.872,Layak,Hijau,KMK,75000000,12,9.5,Layak tapi Cashflow tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.,Layak tapi,Diterima
APP202602569,3671015005762569,PT Simanjuntak Makmur,Tri Saputra,Perdagangan,Toko Alat Tulis,Banten,Tangerang,KCP Cibubur,Region 2,RM0037,Andi Situmorang,KCP Cibubur,Junior RB,1000000000,Rumah,4677361000,4.68,3.0,-0.1995,0.1292,0.0,Tidak,12283898,16907103,True,0.6,Belum memiliki riwayat kredit di SLIK (nasabah baru),1.0,LTV agunan 468% dari pinjaman,0.525,"Omset menurun -20.0% (2024→2025), margin laba 12.9%",0.607,"Saldo rata-rata 10.8x omset bulanan, saldo real-time 14.9x omset bulanan",0.694,Layak Bersyarat,Kuning,KI,1000000000,36,12.0,Layak bersyarat karena beberapa indikator berada di batas ambang — disarankan tambahan agunan/penjamin atau plafon diturunkan.,Layak bersyarat karena,Diterima
APP202602570,3671010304772570,PT Panjaitan Mandiri,Wahyu Wijaya,Pertanian,Distributor Hasil Tani,Banten,Tangerang,KCP Kemang,Region 4,RM0029,Bayu Lubis,KCP Kemang,Junior RB,1000000000,Rumah,9924118000,9.92,3.0,-0.156,0.1069,1.0,Tidak,7611605,8382006,True,1.0,Kolektibilitas terburuk: Lancar di 1 bank,1.0,LTV agunan 992% dari pinjaman,0.491,"Omset menurun -15.6% (2024→2025), margin laba 10.7%",0.015,"Saldo rata-rata 5.3x omset bulanan, saldo real-time 5.8x omset bulanan, overdraft 1x dalam 6 bulan, memiliki rekening dormant",0.75,Layak,Hijau,KI,1000000000,36,9.5,"Layak tapi Financial, Cashflow tergolong lemah (skor di bawah 0.5) — disarankan tetap dimonitor meski keputusan akhir disetujui.",Layak tapi,Diterima
APP202602571,3173015602022571,UD Pratama Sejahtera,Kartika Kusuma,Pertanian,Distributor Hasil Tani,DKI Jakarta,Jakarta Barat,KCP Bekasi Barat,Region 1,RM0012,Ika Tanjung,KCP Bekasi Barat,Junior RB,1000000000,Gudang,4164339000,4.16,3.0,0.4649,0.1307,1.0,Tidak,43525400,46761219,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 416% dari pinjaman,0.927,"Omset tumbuh +46.5% (2024→2025), margin laba 13.1%",0.795,"Saldo rata-rata 16.0x omset bulanan, saldo real-time 17.2x omset bulanan",0.937,Layak,Hijau,KI,1000000000,36,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.93, Collateral 1.00, Cashflow 0.80) berada di zona aman.",Layak karena,Diterima
APP202602572,3173016707762572,PT Suryadi Sejahtera,Rita Tanjung,Pertanian,Distributor Hasil Tani,DKI Jakarta,Jakarta Barat,KCP Kelapa Gading,Region 1,RM0008,Retno Kusuma,KCP Kelapa Gading,Junior RB,100000000,Tanah,4681600000,46.82,3.0,0.1877,0.1597,1.0,Tidak,35316456,22686850,True,1.0,Kolektibilitas terburuk: Lancar di 3 bank,1.0,LTV agunan 4682% dari pinjaman,0.813,"Omset tumbuh +18.8% (2024→2025), margin laba 16.0%",0.521,"Saldo rata-rata 15.5x omset bulanan, saldo real-time 9.9x omset bulanan, overdraft 1x dalam 6 bulan",0.881,Layak,Hijau,KMK,100000000,12,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.81, Collateral 1.00, Cashflow 0.52) berada di zona aman.",Layak karena,Diterima
APP202602573,3674014305842573,PT Permana Sejahtera,Nina Halim,Perdagangan,Toko Alat Tulis,Jawa Barat,Tangerang Selatan,KCP Bogor Baranangsiang,Region 4,RM0020,Indah Kusuma,KCP Bogor Baranangsiang,Junior RB,750000000,Rumah,4642997000,6.19,3.0,0.5106,0.1166,1.0,Tidak,11776576,19245438,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 619% dari pinjaman,0.911,"Omset tumbuh +51.1% (2024→2025), margin laba 11.7%",0.543,"Saldo rata-rata 8.8x omset bulanan, saldo real-time 14.4x omset bulanan",0.924,Layak,Hijau,KI,750000000,36,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.91, Collateral 1.00, Cashflow 0.54) berada di zona aman.",Layak karena,Diterima
APP202602574,3276010601672574,CV Kurniawan Abadi,Bayu Simanjuntak,Pertanian,Distributor Hasil Tani,Jawa Barat,Depok,KCP Kemang,Region 2,RM0032,Tri Permana,KCP Kemang,Senior RB,300000000,Tanah,2491020000,8.3,3.0,-0.0351,0.0958,1.0,Tidak,27082654,43042417,True,1.0,Kolektibilitas terburuk: Lancar di 2 bank,1.0,LTV agunan 830% dari pinjaman,0.534,"Omset menurun -3.5% (2024→2025), margin laba 9.6%",0.838,"Saldo rata-rata 13.8x omset bulanan, saldo real-time 21.9x omset bulanan",0.843,Layak,Hijau,KI,300000000,36,9.5,"Layak karena seluruh komponen (Character 1.00, Financial 0.53, Collateral 1.00, Cashflow 0.84) berada di zona aman.",Layak karena,Diterima
