personId;displayName;email;phone;avgRate;responseCount;incidentCount;totalTicketReopenCount;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_002;responses.createdAt;tanggal;respon_tanggal;responses.updatedAt;responses.userId;responses.userEmail;responses.userName;responses.phone;responses.indiHomeNum;responses.rate;responses.crewId;responses.selectedOptions;responses.comments;;responses.region_new;responses.region;responses.witel_new;responses.witel;responses.sto;responses.reopenCount;responses.ticketId;createdAt;updatedAt;crewId;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_001 \\ A_IPTV_001_001_002;groupedIncidents;responses.bookingId;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_001;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_006;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_005;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_004;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_003 \\ A_INTERNET_001_003_003;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_001;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_002;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_009;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_004;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_005;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_002 \\ A_INTERNET_001_002_004,,,,,
16942341;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T13:51:36+07:00;01/01/2022;Jan-22;2022-01-01T13:51:36+07:00;60a6cacfed9f9f6a84640175;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;F6MGTM26;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL PONTIANAK;KALIMANTAN BARAT;KALBAR;PTK;0;IN122582297;2022-01-01T13:51:36+07:00;2022-01-01T13:51:36+07:00;;;;;;;;;;;;;;;,
16930575;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T13:51:36+07:00;01/01/2022;Jan-22;2022-01-01T13:51:36+07:00;60a6cacfed9f9f6a84640175;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;F6MGTM26;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL PONTIANAK;KALIMANTAN BARAT;KALBAR;PTK;0;IN122582297;2022-01-01T13:51:36+07:00;2022-01-01T13:51:36+07:00;;;;;;;;;;;;;;;,
TAW5SBY_281;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T14:10:11+07:00;01/01/2022;Jan-22;2022-01-01T14:10:11+07:00;60a6c7e4ed9f9f6a8446cf2b;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5TNS032;Datang tepat waktu,Menjelaskan penyebab gangguan;;;REGIONAL 5;DATEL SURABAYA UTARA;SURABAYA UTARA;SURABAYA UTARA;TNS;0;IN122168525;2022-01-01T14:10:11+07:00;2022-01-01T14:10:11+07:00;;;;;;;;;;;;;;;,,,,
18940184;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T14:26:39+07:00;01/01/2022;Jan-22;2022-01-01T14:26:39+07:00;61cfa15c7f285c001c909417;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;A6SMR013;Datang tepat waktu;;;REGIONAL 6;;SAMARINDA;SAMARINDA;SMR;0;IN122570892;2022-01-01T14:26:39+07:00;2022-01-01T14:26:39+07:00;;;;;;;;;;;;;;;,,,,,
98170533;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T14:26:39+07:00;01/01/2022;Jan-22;2022-01-01T14:26:39+07:00;61cfa15c7f285c001c909417;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;A6SMR013;Datang tepat waktu;;;REGIONAL 6;;SAMARINDA;SAMARINDA;SMR;0;IN122570892;2022-01-01T14:26:39+07:00;2022-01-01T14:26:39+07:00;;;;;;;;;;;;;;;,,,,,
18980239;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T14:26:39+07:00;01/01/2022;Jan-22;2022-01-01T14:26:39+07:00;61cfa15c7f285c001c909417;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;A6SMR013;Datang tepat waktu;;;REGIONAL 6;;SAMARINDA;SAMARINDA;SMR;0;IN122570892;2022-01-01T14:26:39+07:00;2022-01-01T14:26:39+07:00;;;;;;;;;;;;;;;,,,,,
93170439;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T15:44:09+07:00;01/01/2022;Jan-22;2022-01-01T15:44:09+07:00;60a6c5b6ed9f9f6a84337406;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F5KLM921;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 7;DATEL DENPASAR;DENPASAR;DENPASAR;KLM;0;IN122616418;2022-01-01T15:44:09+07:00;2022-01-01T15:44:09+07:00;;;;;;;;;;;;;;;,
18950290;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T16:14:01+07:00;01/01/2022;Jan-22;2022-01-01T16:14:01+07:00;60a6cf5bed9f9f6a848f2276;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;F2KLB002;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;JAKARTA;BEKASI;BEKASI;BBL;0;IN122619616;2022-01-01T16:14:01+07:00;2022-01-01T16:14:01+07:00;;;;;;;;;;;;;;;,,,,
TAW2BOGOR_041;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T16:46:16+07:00;01/01/2022;Jan-22;2022-01-01T16:46:16+07:00;60a6d0e2ed9f9f6a849f762d;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;A2BOO007;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL KUJANG;BOGOR;BOGOR;BOO;0;IN122606643;2022-01-01T16:46:16+07:00;2022-01-01T16:46:16+07:00;;;;;;;;;;;;;;;,
TAW5SBY_102;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-01T16:57:51+07:00;01/01/2022;Jan-22;2022-01-01T16:57:51+07:00;60a6c7abed9f9f6a84441fdf;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5KLN008;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SURABAYA UTARA;SURABAYA UTARA;SURABAYA UTARA;KLN;0;IN122606138;2022-01-01T16:57:51+07:00;2022-01-01T16:57:51+07:00;;;;;1;;;;;;;;;;,
96150936;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T17:40:11+07:00;01/01/2022;Jan-22;2022-01-01T17:40:11+07:00;60a6d270ed9f9f6a84ab8edd;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;A4KRY050;Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;JAWA TENGAH;PURWOKERTO;JATENG BARAT SELATAN  (PWKT);KRY;0;IN120826374;2022-01-01T17:40:11+07:00;2022-01-01T17:40:11+07:00;;;;;;;;;;;;;;;,,,,
15890976;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2022-01-01T17:41:21+07:00;01/01/2022;Jan-22;2022-01-01T17:41:21+07:00;61d0294cc59c7d001cbf5a8d;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4KRT856;Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;;SOLO;SOLO;KRT;0;IN122636185;2022-01-01T17:41:21+07:00;2022-01-06T14:00:42+07:00;;;;;;;;;;;;;;;,,,,,
94170431;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-01T17:49:14+07:00;01/01/2022;Jan-22;2022-01-01T17:49:14+07:00;60a6d130ed9f9f6a84a15e82;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1ULKT10;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL BUKIT TINGGI;SUMATERA BARAT;SUMBAR;BKT;0;IN122622981;2022-01-01T17:49:14+07:00;2022-01-01T17:49:14+07:00;;;;;;;;;;;;;;;,
16012147;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2022-01-01T22:45:11+07:00;01/01/2022;Jan-22;2022-01-01T22:45:11+07:00;60a6c688ed9f9f6a84388cd1;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;A4KDL016;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL KENDAL;SEMARANG;SEMARANG;WLR;0;IN122464766;2022-01-01T22:45:11+07:00;2022-01-01T22:45:13+07:00;;;;;;;;;;;;;;;,
16012147;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2022-01-01T22:45:13+07:00;01/01/2022;Jan-22;2022-01-01T22:45:13+07:00;60a6c688ed9f9f6a84388cd1;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;A4KDL016;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL KENDAL;SEMARANG;SEMARANG;WLR;0;IN122464766;2022-01-01T22:45:11+07:00;2022-01-01T22:45:13+07:00;;;;;;;;;;;;;;;,
16900023;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-02T00:04:14+07:00;02/01/2022;Jan-22;2022-01-02T00:04:14+07:00;60a6d895ed9f9f6a84e4ffb8;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2PKY042;Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL BEKASI;BEKASI;BEKASI;PKY;0;IN116234168;2022-01-02T00:04:14+07:00;2022-01-02T00:04:14+07:00;;;;;1;;;;;;;;;;,,
TAW2JAKUT_057;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2022-01-02T02:21:19+07:00;02/01/2022;Jan-22;2022-01-02T02:21:19+07:00;60a6d7a4ed9f9f6a84db115b;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;F2TPR_10;Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL JAKUT;JAKARTA UTARA;JAKARTA UTARA;TPR;0;IN122676910;2022-01-02T02:21:19+07:00;2022-01-02T02:21:22+07:00;;;;;;;;;;;;;;;,,,,,
TAW2JAKUT_057;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2022-01-02T02:21:22+07:00;02/01/2022;Jan-22;2022-01-02T02:21:22+07:00;60a6d7a4ed9f9f6a84db115b;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;F2TPR_10;Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL JAKUT;JAKARTA UTARA;JAKARTA UTARA;TPR;0;IN122676910;2022-01-02T02:21:19+07:00;2022-01-02T02:21:22+07:00;;;;;;;;;;;;;;;,,,,,
HABI97158577;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T07:38:56+07:00;02/01/2022;Jan-22;2022-01-02T07:38:56+07:00;60a6d9d5ed9f9f6a84ee3fc2;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5RKT312;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SURABAYA SELATAN;SURABAYA SELATAN;SURABAYA SELATAN;RKT;0;IN122613179;2022-01-02T07:38:56+07:00;2022-01-02T07:38:56+07:00;;;;;;;;;;;;;;;,
TAW1PDC070;nama teknisi;xxxx@email.com;88888888888;1;1;1;0;1;2022-01-02T07:43:23+07:00;02/01/2022;Jan-22;2022-01-02T07:43:23+07:00;60a6d814ed9f9f6a84dfa5d6;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;1;A1SLK004;Tidak datang tepat waktu;;;REGIONAL 1;DATEL SOLOK;SUMATERA BARAT;SUMBAR;SLK;0;IN122649975;2022-01-02T07:43:23+07:00;2022-01-02T07:43:23+07:00;;;;;;;;;;;;;;;,,,,,
16952298;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T07:56:43+07:00;02/01/2022;Jan-22;2022-01-02T07:56:43+07:00;60a6d295ed9f9f6a84ad13f8;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5NDL003;Datang tepat waktu,Ramah,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL KEDIRI;KEDIRI;KEDIRI;NDL;0;IN121529884;2022-01-02T07:56:43+07:00;2022-01-02T07:56:43+07:00;;;;;;;;;;;;;;;,,
20981126;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T08:45:08+07:00;02/01/2022;Jan-22;2022-01-02T08:45:08+07:00;60a6c7b2ed9f9f6a844488e4;xxxx@email.com;nama pelanggan;88888888888;162xxxxxxx;5;A6SMR12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL SAMARINDA;SAMARINDA;SAMARINDA;SMR;0;IN122652556;2022-01-02T08:45:08+07:00;2022-01-02T08:45:08+07:00;;;;;;;;;;;;;;;,
TAW2TANGERANG_225;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2022-01-02T08:54:59+07:00;02/01/2022;Jan-22;2022-01-02T08:54:59+07:00;60a6d6b0ed9f9f6a84d1771a;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;F2LKG109;Datang tepat waktu,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi;;;REGIONAL 2;DATEL LENGKONG;TANGERANG;TANGERANG;LKG;0;IN122470048;2022-01-02T08:54:59+07:00;2022-01-02T08:54:59+07:00;;;;;1;;;;;;;;;;,,,
TAW4SMA_012;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T09:32:01+07:00;02/01/2022;Jan-22;2022-01-02T09:32:01+07:00;60a6c903ed9f9f6a84535279;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;A4BMK004;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL SEMARANG;SEMARANG;SEMARANG;BMK;0;IN121617372;2022-01-02T09:32:01+07:00;2022-01-02T09:32:01+07:00;;;;;;;;;;;;;;;,
98170754;nama teknisi;xxxx@email.com;88888888888;1;1;1;0;;2022-01-02T09:50:13+07:00;02/01/2022;Jan-22;2022-01-02T09:50:13+07:00;60a6cb83ed9f9f6a846c041e;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;1;MTRSE2_3;Tidak datang tepat waktu,Tidak berseragam/ tidak rapi,Penyelesaikan gangguan lambat;;;REGIONAL 7;JAWA TIMUR;MATARAM;NTB  (MATARAM);MTR;0;IN122764675;2022-01-02T09:50:13+07:00;2022-01-02T09:50:13+07:00;;;;;1;;;;;;;;;;,,,
99170403;nama teknisi;xxxx@email.com;88888888888;1;1;1;0;;2022-01-02T09:50:13+07:00;02/01/2022;Jan-22;2022-01-02T09:50:13+07:00;60a6cb83ed9f9f6a846c041e;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;1;MTRSE2_3;Tidak datang tepat waktu,Tidak berseragam/ tidak rapi,Penyelesaikan gangguan lambat;;;REGIONAL 7;JAWA TIMUR;MATARAM;NTB  (MATARAM);MTR;0;IN122764675;2022-01-02T09:50:13+07:00;2022-01-02T09:50:13+07:00;;;;;1;;;;;;;;;;,,,
18990246;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:55:21+07:00;02/01/2022;Jan-22;2022-01-02T09:55:21+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;4;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
20940731;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:55:21+07:00;02/01/2022;Jan-22;2022-01-02T09:55:21+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;4;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
20010056;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:55:21+07:00;02/01/2022;Jan-22;2022-01-02T09:55:21+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;4;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
18990246;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:55:02+07:00;02/01/2022;Jan-22;2022-01-02T09:55:02+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,
18990246;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:56:23+07:00;02/01/2022;Jan-22;2022-01-02T09:56:23+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
18990246;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:56:25+07:00;02/01/2022;Jan-22;2022-01-02T09:56:25+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
20940731;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:55:02+07:00;02/01/2022;Jan-22;2022-01-02T09:55:02+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,
20940731;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:56:23+07:00;02/01/2022;Jan-22;2022-01-02T09:56:23+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
20940731;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:56:25+07:00;02/01/2022;Jan-22;2022-01-02T09:56:25+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
20010056;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:55:02+07:00;02/01/2022;Jan-22;2022-01-02T09:55:02+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,
20010056;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:56:23+07:00;02/01/2022;Jan-22;2022-01-02T09:56:23+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
20010056;nama teknisi;xxxx@email.com;88888888888;0,21875;4;4;0;;2022-01-02T09:56:25+07:00;02/01/2022;Jan-22;2022-01-02T09:56:25+07:00;614b51def5fc1485741d8f6d;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5SDATAF;Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SIDOARJO;SIDOARJO;SIDOARJO;SDA;0;IN122229569;2022-01-02T09:55:02+07:00;2022-01-02T09:56:25+07:00;;;;;;;;;4;;;;;;,,,,
16000563;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T09:59:14+07:00;02/01/2022;Jan-22;2022-01-02T09:59:14+07:00;60a6c7e4ed9f9f6a8446d426;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;F1NGS054;Datang tepat waktu,Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;SUMATRA;RIAU KEPULAUAN;RIKEP;BTC;0;IN122759351;2022-01-02T09:59:14+07:00;2022-01-02T09:59:14+07:00;;;;;;;;;;;;;;;,,,
16982032;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T10:29:49+07:00;02/01/2022;Jan-22;2022-01-02T10:29:49+07:00;60a6cef4ed9f9f6a848aa647;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5KPS041;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;REGIONAL 5;SURABAYA UTARA;SURABAYA UTARA;KPS;0;IN122677623;2022-01-02T10:29:49+07:00;2022-01-02T10:29:49+07:00;;;;;;;;;;;;;;;,
TAW5SBY_212;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T10:39:11+07:00;02/01/2022;Jan-22;2022-01-02T10:39:11+07:00;60a6d959ed9f9f6a84e95373;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5JGR017;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SURABAYA SELATAN;SURABAYA SELATAN;SURABAYA SELATAN;JGR;0;IN122778869;2022-01-02T10:39:11+07:00;2022-01-02T10:39:11+07:00;;;;;;;;;;;;;;;,
15885280;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T10:39:11+07:00;02/01/2022;Jan-22;2022-01-02T10:39:11+07:00;60a6d959ed9f9f6a84e95373;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5JGR017;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL SURABAYA SELATAN;SURABAYA SELATAN;SURABAYA SELATAN;JGR;0;IN122778869;2022-01-02T10:39:11+07:00;2022-01-02T10:39:11+07:00;;;;;;;;;;;;;;;,
20961291;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2022-01-02T10:43:15+07:00;02/01/2022;Jan-22;2022-01-02T10:43:15+07:00;60a6cc8ced9f9f6a84748cf2;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3RJW018;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL BANDUNG BARAT;BANDUNG BARAT;BANDUNG BARAT;RJW;0;IN122636703;2022-01-02T10:43:15+07:00;2022-01-02T10:43:15+07:00;;;;;;;;;;;;;;;,
WIDO15883628;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2022-01-02T10:50:48+07:00;02/01/2022;Jan-22;2022-01-02T10:50:48+07:00;60a6cb4eed9f9f6a8469ad78;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;F2TGA112;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL JAKARTA BARAT;JAKARTA BARAT;JAKARTA BARAT;TGA;0;IN122674530;2022-01-02T10:50:48+07:00;2022-01-02T10:51:56+07:00;;;;;;;;;;;;;;;,
WIDO15883628;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2022-01-02T10:51:56+07:00;02/01/2022;Jan-22;2022-01-02T10:51:56+07:00;60a6cb4eed9f9f6a8469ad78;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;F2TGA112;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL JAKARTA BARAT;JAKARTA BARAT;JAKARTA BARAT;TGA;0;IN122674530;2022-01-02T10:50:48+07:00;2022-01-02T10:51:56+07:00;;;;;;;;;;;;;;;,
